dataset,subdataset,sentence,flag,Bert,BiGRU,BiLSTM,Distilbert,GRU,LSTM,RNN,Roberta,Smallbert,Status,word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio
healthcare,staff,"I always have to remind them to send my test results to the right doctor, but they seem to keep making the same mistake.",implicit,True,True,True,True,True,True,True,True,True,Misclassified,26.0,1.0,3.730769230769231,1.7879445075645322,0.8461538461538461,0.7692307692307693,0.5,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.038461538461538464,0.15384615384615385,1.0,0.6153846153846154,0.038461538461538464,8.52,0.0,0.15384615384615385,0.14285714285714285,0.33035714285714285,0.027631057426333427,0.0018613626016303897,0.008823934942483902,0.3540220558643341,0.05294523760676384,0.05193742364645004,0.0,1.0,0.0,1.0,0.0,0.0,0.964108407497406,23.0,0.0,1.0,0.0,0.0,0.9583333333333334,0.0,0.041666666666666664,0.0,0.0
healthcare,staff,The clinic's environment made it difficult to trust the care we received.,implicit,True,True,True,True,True,True,True,True,True,Misclassified,14.0,1.0,4.428571428571429,2.920721185751553,1.0,1.0,0.35714285714285715,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.0,0.14285714285714285,1.0,0.5,0.07142857142857142,7.773333333333333,0.0,0.14285714285714285,-0.5,1.0,0.027483057230710983,0.0027788144070655107,0.15427251160144806,0.028911825269460678,0.6568618416786194,0.0028849306982010603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
healthcare,staff,"The hospital staff was extremely efficient with their scheduling, making my visit smooth and stress-free.",explicit,True,True,True,True,True,True,True,True,True,Misclassified,17.0,1.0,5.352941176470588,3.0281265120550005,1.0,1.0,0.35294117647058826,0.17647058823529413,0.17647058823529413,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.11764705882352941,1.0,0.3157894736842105,0.058823529411764705,10.713333333333338,0.0,0.11764705882352941,0.1375,0.75,0.008109338581562042,0.556908369064331,0.0031696991063654423,0.01243313867598772,0.009495164267718792,0.0073091727681458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
healthcare,staff,The nurses promptly responded to our queries during the stay.,explicit,True,True,True,True,True,True,True,True,True,Misclassified,11.0,1.0,4.7272727272727275,2.4896479886598457,1.0,1.0,0.45454545454545453,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,1.0,0.45454545454545453,0.09090909090909091,8.370000000000001,0.0,0.0,0.0,0.0,0.06343705207109451,0.03722132369875908,0.007898868061602116,0.006798335816711187,0.031037427484989166,0.035268042236566544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hotels,food,"I always look forward to my stay at this hotel, especially the enjoyable experiences I have each morning.",implicit,True,True,True,True,True,True,True,True,True,Misclassified,20.0,1.0,4.4,2.9899832775452104,0.95,0.9,0.45,0.1,0.2,0.1,0.05,0.15,0.15,1.0,0.5,0.05,11.752222222222223,0.0,0.0,0.25,0.8,0.0007268874906003475,0.9879921078681946,0.0003512194671202451,0.00209566717967391,0.0010137937497347593,0.0015410324558615685,1.0,0.0,1.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hotels,location,I loved how conveniently located everything was within the hotel.,implicit,True,True,True,True,True,True,True,True,True,Misclassified,11.0,1.0,5.090909090909091,3.3426866019727703,1.0,1.0,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.0,0.09090909090909091,0.09090909090909091,1.0,0.5454545454545454,0.09090909090909091,10.73,0.0,0.09090909090909091,0.7,0.8,0.00122825859580189,0.9566400051116943,0.0008635119302198291,0.0032210666686296463,0.002445376943796873,0.013044280931353569,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
movies,direction,"Despite the film's pacing being a bit slow in the second act, it kept everyone laughing and on the edge of their seats throughout the rest of the movie.",implicit,True,True,True,True,True,True,True,True,True,Misclassified,32.0,1.0,3.875,2.1469455046647083,0.84375,0.78125,0.4375,0.09375,0.3125,0.0625,0.0625,0.0,0.0625,1.0,0.53125,0.03125,11.182068965517242,0.0,0.0,-0.15000000000000002,0.19999999999999998,0.012676384299993515,0.4122666120529175,0.0017727260710671544,0.01034504920244217,0.027513377368450165,0.007549528032541275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
movies,direction,The cinematography masterfully captured the essence of the story.,explicit,True,True,True,True,True,True,True,True,True,Misclassified,10.0,1.0,5.7,4.026164427839479,0.9,0.8,0.4,0.1,0.3,0.1,0.0,0.1,0.0,1.0,0.4,0.1,14.142222222222227,0.0,0.0,1.0,1.0,0.01067360583692789,0.2662494480609894,0.013300865888595581,0.01005795132368803,0.09936435520648956,0.023896541446447372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
movies,direction,"The nonlinear narrative of the film keeps me on my toes, revealing bits of the story out of order but enriching the overall storytelling.",explicit,True,True,True,True,True,True,True,True,True,Misclassified,26.0,1.0,4.384615384615385,2.909889279904267,0.8461538461538461,0.7692307692307693,0.46153846153846156,0.07692307692307693,0.2692307692307692,0.11538461538461539,0.07692307692307693,0.0,0.07692307692307693,1.0,0.46153846153846156,0.038461538461538464,13.436666666666667,0.0,0.038461538461538464,0.0,0.0,0.004979648161679506,0.21389862895011902,0.00248671299777925,0.007929944433271885,0.019057519733905792,0.0066861798986792564,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
movies,direction,"This film was like a perfectly crafted painting, where each brushstroke led you through a journey of emotions.",implicit,True,True,True,True,True,True,True,True,True,Misclassified,20.0,1.0,4.65,2.903015673398957,0.95,0.9,0.45,0.1,0.25,0.15,0.0,0.05,0.05,1.0,0.45,0.05,8.474444444444444,0.0,0.0,1.0,1.0,0.003659229027107358,0.029830502346158028,0.0068535893224179745,0.002456220332533121,0.014308677054941654,0.020410727709531784,1.0,1.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
movies,entertainment,"Despite the film's lackluster pace, the ensemble cast brought life to each character.",implicit,True,True,True,True,True,True,True,True,True,Misclassified,16.0,1.0,4.5625,2.714975828621684,0.9375,0.875,0.25,0.1875,0.3125,0.0625,0.125,0.0,0.0,1.0,0.3125,0.0625,7.633846153846157,0.0,0.0,0.0,0.0,0.004928481299430132,0.7138393521308899,0.001769099268130958,0.013455883599817753,0.03447909653186798,0.013760410249233246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
movies,entertainment,I couldn't stop thinking about the film for days.,implicit,True,True,True,True,True,True,True,True,True,Misclassified,11.0,1.0,3.727272727272727,1.8630819574471997,1.0,1.0,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,1.0,0.5454545454545454,0.09090909090909091,3.653333333333336,0.0,0.09090909090909091,0.0,0.0,0.025961898267269135,0.4755527675151825,0.10202507674694061,0.053169794380664825,0.01591910421848297,0.2711391746997833,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
movies,entertainment,I left the theater feeling completely drained and unenthused,implicit,True,True,True,True,True,True,True,True,True,Misclassified,9.0,1.0,5.777777777777778,3.010270485365348,1.0,1.0,0.3333333333333333,0.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.0,0.3333333333333333,0.0,8.89777777777778,0.0,0.0,0.05,0.2,0.002650034846737981,0.001199165009893477,0.0005807685665786266,0.9901504516601562,0.0010243062861263752,0.0016166958957910538,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
movies,entertainment,I was on the edge of my seat the entire time.,implicit,True,True,True,True,True,True,True,True,True,Misclassified,12.0,1.0,2.9166666666666665,1.3819269959814167,0.9166666666666666,0.8333333333333334,0.5833333333333334,0.08333333333333333,0.25,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,1.0,0.5833333333333334,0.08333333333333333,2.645454545454548,0.0,0.0,0.0,0.625,0.016642805188894272,0.0006545480573549867,0.9618605375289917,0.004546134267002344,0.011078222654759884,0.0028947347309440374,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
movies,entertainment,The movie had me on the edge of my seat from start to finish.,implicit,True,True,True,True,True,True,True,True,True,Misclassified,15.0,1.0,3.2,1.3759844960366863,1.0,1.0,0.6,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.0,0.0,0.13333333333333333,1.0,0.6,0.06666666666666667,3.355714285714285,0.0,0.0,0.0,0.0,0.016533764079213142,0.0013725794851779938,0.945719301700592,0.005491800140589476,0.024923477321863174,0.002015478443354368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
movies,entertainment,The visually stunning visuals and memorable score created an immersive experience that kept me engaged until the very end.,implicit,True,True,True,True,True,True,True,True,True,Misclassified,20.0,1.0,5.2,2.6381811916545836,1.0,1.0,0.4,0.05,0.2,0.15,0.15,0.1,0.05,1.0,0.4,0.05,14.177894736842106,0.0,0.0,0.39999999999999997,0.7666666666666666,0.001702053821645677,0.9416952133178711,0.00742978323251009,0.00261530838906765,0.004445782396942377,0.01718803681433201,0.0,0.0,2.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
movies,plot,"The film's clever plot twists kept me engaged till the end, and I couldn't help but laugh at the absurdity of it all.",implicit,True,True,True,True,True,True,True,True,True,Misclassified,27.0,1.0,3.5185185185185186,1.8533327412143412,0.9629629629629629,0.9259259259259259,0.4074074074074074,0.14814814814814814,0.2222222222222222,0.14814814814814814,0.037037037037037035,0.037037037037037035,0.1111111111111111,1.0,0.5185185185185185,0.037037037037037035,8.25826086956522,0.0,0.0,0.23333333333333334,0.4666666666666667,0.01747223548591137,0.8815476298332214,0.0018258035415783525,0.01120151299983263,0.03910320624709129,0.018478933721780777,0.0,0.0,1.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
movies,plot,"The film's surprise twist kept me engaged until the very end, leaving me eager for a sequel.",implicit,True,True,True,True,True,True,True,True,True,Misclassified,20.0,1.0,3.8,2.039607805437114,0.95,0.9,0.4,0.15,0.2,0.15,0.1,0.05,0.1,1.0,0.45,0.05,7.698823529411765,0.0,0.05,0.2,0.3,0.0047704605385661125,0.6070208549499512,0.0096672885119915,0.004533577244728804,0.001010153442621231,0.316881388425827,0.0,1.0,2.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
movies,plot,The film's thought-provoking storyline and unexpected twists had me hooked from start to finish.,implicit,True,True,True,True,True,True,True,True,True,Misclassified,16.0,1.0,5.1875,3.9086242784386425,1.0,1.0,0.375,0.1875,0.25,0.1875,0.125,0.0,0.0625,1.0,0.3888888888888889,0.0625,9.255714285714287,0.0,0.0625,0.25,0.65,0.0018604581709951162,0.9559326171875,0.003691558027639985,0.0014893560437485576,0.0023270570673048496,0.013402396813035011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
movies,plot,The film's unpredictable plot twists kept me engaged until the very end.,implicit,True,True,True,True,True,True,True,True,True,Misclassified,14.0,1.0,4.357142857142857,2.8437184624849117,1.0,1.0,0.35714285714285715,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,0.42857142857142855,0.07142857142857142,7.773333333333333,0.0,0.0,0.016666666666666677,0.65,0.036720048636198044,0.08587884902954102,0.6596675515174866,0.008715067058801651,0.02148594707250595,0.042187951505184174,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
movies,plot,The movie's twists and turns had me hooked from the very beginning.,implicit,True,True,True,True,True,True,True,True,True,Misclassified,14.0,1.0,4.0,2.0,1.0,1.0,0.5,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.07142857142857142,0.07142857142857142,1.0,0.5714285714285714,0.07142857142857142,4.823333333333334,0.0,0.07142857142857142,0.2,0.3,0.007901704870164394,0.6526817083358765,0.03643615171313286,0.0052276961505413055,0.01212216541171074,0.04217446222901344,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
movies,plot,The plot twist towards the end left me utterly astonished.,implicit,True,True,True,True,True,True,True,True,True,Misclassified,11.0,1.0,4.454545454545454,2.4995867427031855,1.0,1.0,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,1.0,0.36363636363636365,0.09090909090909091,6.010000000000002,0.0,0.0,0.0,0.5,0.00535152992233634,0.001555795781314373,0.005111472215503454,0.0008219017181545496,0.003334562759846449,0.9762228727340698,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
movies,plot,The story unfolded with such captivating twists that it was impossible to put the film down.,implicit,True,True,True,True,True,True,True,True,True,Misclassified,17.0,1.0,4.529411764705882,2.6814756047156427,1.0,1.0,0.5294117647058824,0.058823529411764705,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.0,0.058823529411764705,1.0,0.5882352941176471,0.058823529411764705,9.087500000000002,0.0,0.11764705882352941,-0.08055555555555555,0.6972222222222222,0.0035094956401735544,0.8479678630828857,0.023529058322310448,0.0026599157135933638,0.005389975383877754,0.03252582252025604,0.0,0.0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
