iteration,stance,feature,correct_mean,incorrect_mean,correct_std,incorrect_std,p_value,significant
4,FAVOR,sentiment_subjectivity,0.2022862209885111,0.322613240722049,0.31577798024383086,0.29650171856223795,0.0005473002479388003,*
4,FAVOR,anger,0.03928117190295726,0.12705590954795962,0.062494375612821576,0.23318150659343861,3.385137752987086e-05,*
4,FAVOR,joy,0.20359365597281975,0.11116632635716028,0.18953494367660734,0.1993325966015856,3.7968165098808404e-05,*
4,FAVOR,fear,0.2596508737418886,0.3401409222743199,0.33915743723653663,0.38070406791898725,0.05196276371347557,
4,FAVOR,sadness,0.0492722138172399,0.08210815794867281,0.10267227694889955,0.17015891676481157,0.048863912865154395,*
4,FAVOR,disgust,0.0017147301661804596,0.01819874885627136,0.0018226105394649342,0.0979748741148994,0.05517359410139943,
4,FAVOR,surprise,0.19920233448697183,0.14368972102622862,0.1719623485071445,0.19341168270318268,0.00844730933974955,*
4,FAVOR,certainty_adverbs_count,0.0,0.13471502590673576,0.0,0.3714933919221124,4.287969522580485e-05,*
4,FAVOR,certainty_verbs_count,0.0,0.32124352331606215,0.0,0.6538463980649596,4.1269667200987334e-08,*
4,FAVOR,certainty_adjectives_count,0.13740458015267176,0.27461139896373055,0.425411272112528,0.5023154504336761,0.010810733271987134,*
4,FAVOR,doubt_adverbs_count,0.07633587786259542,0.36787564766839376,0.2665540964199611,0.680382968963773,4.5217636272126094e-06,*
4,FAVOR,doubt_verbs_count,0.015267175572519083,0.015544041450777202,0.12308426284632322,0.12402469251053035,0.9842309306491229,
4,FAVOR,doubt_adjectives_count,0.08396946564885496,0.16062176165803108,0.2784066737410553,0.40838047382185616,0.062015334106136945,
4,FAVOR,hedges_score,0.15572850622293602,0.16983695320514816,0.34840909090493055,0.35832664299327166,0.7252879828786967,
4,FAVOR,hedge_C_count,13.931297709923664,20.196891191709845,4.571131554397675,9.190268328598506,3.814113030070391e-12,*
4,FAVOR,hedge_D_count,0.030534351145038167,0.04145077720207254,0.17271280286203558,0.19984882023648187,0.6109269663776786,
4,FAVOR,hedge_E_count,0.1297709923664122,0.07253886010362694,0.35942147029070304,0.2793636365935574,0.10852501775330566,
4,FAVOR,hedge_I_count,0.007633587786259542,0.0,0.08737040566610378,0.0,0.2253775950903746,
4,FAVOR,hedge_N_count,0.0,0.08808290155440414,0.0,0.40506294954184235,0.013364856448291083,*
4,FAVOR,C_ratio,0.9874509820120508,0.991496689410792,0.030378669054888258,0.022122129663895266,0.16655004211235794,
4,FAVOR,D_ratio,0.002580879680116321,0.001904156601943815,0.014851547997748836,0.00950773739073371,0.6174250368735017,
4,FAVOR,E_ratio,0.00960463412753489,0.003334342379522762,0.027273991627105677,0.013218433575685189,0.006221240366667016,*
4,FAVOR,I_ratio,0.0003635041802980733,0.0,0.004160495507909702,0.0,0.2253775950903746,
4,FAVOR,N_ratio,0.0,0.0032648116077412543,0.0,0.014738445262599533,0.01174692571073765,*
4,AGAINST,word_count,18.144329896907216,27.202479338842974,4.8153177697185985,11.795117935204397,1.860721791372265e-12,*
4,AGAINST,sentence_count,1.3195876288659794,2.1942148760330578,0.5691073374259267,1.3230668208967635,1.0576899338487407e-09,*
4,AGAINST,avg_word_length,5.516029320520313,4.4348338444901385,0.8981965513725451,0.8026860762524323,1.2176721872153187e-23,*
4,AGAINST,std_word_length,4.246034742356171,3.268771222505437,0.586365649920198,0.9298140448742056,1.7636170064414305e-19,*
4,AGAINST,type_token_ratio,0.9250311182385409,0.8863036137284036,0.06847877670633903,0.08132754620619273,4.434231146598147e-05,*
4,AGAINST,hapax_legomena,0.8617670964710243,0.8065625038938179,0.1207553331612557,0.12786958597124493,0.00030473856105624235,*
4,AGAINST,stopword_ratio,0.127793152401538,0.2727139987307114,0.07875643380453376,0.12080257638134172,5.8598373795927545e-24,*
4,AGAINST,punctuation_density,0.5378920382055666,0.3108659221778232,0.1711953953447237,0.1644516021163655,1.6328423355532222e-25,*
4,AGAINST,noun_ratio,0.5221856705929474,0.3592898497187667,0.10975337012012448,0.12794726964552333,2.5884716761825435e-24,*
4,AGAINST,verb_ratio,0.08830345603838673,0.13564385000165027,0.05930699793011466,0.06150868304277055,3.459392396821936e-10,*
4,AGAINST,adj_ratio,0.06145478976523995,0.06237384956461382,0.04914096219104525,0.04928688609425477,0.8766775978915953,
4,AGAINST,adv_ratio,0.00970984083068863,0.03772874848914163,0.020991168980343082,0.04738187280495573,4.3614806905855813e-08,*
4,AGAINST,pronoun_ratio,0.003482112794421466,0.044537589955703026,0.019522486127087752,0.05147619873143661,2.3891571729717555e-13,*
4,AGAINST,avg_dependency_depth,1.0,1.0,0.0,0.0,,
4,AGAINST,function_word_ratio,0.1618008080993067,0.33713756529409483,0.09254404513224779,0.1373329741563909,2.904280504709504e-26,*
4,AGAINST,punctuation_usage,0.10886047381224687,0.08067046099006413,0.06946069773382302,0.060904528413807564,0.0002550459942587481,*
4,AGAINST,readability_score,11.657731958762886,8.508907511522706,3.8547004599240693,3.8743819331034195,5.635999740646947e-11,*
4,AGAINST,sentence_length_variation,1.1413708091358852,3.0207887302156577,2.221307940269002,3.3639746379841724,6.433611678031604e-07,*
4,AGAINST,subordinate_clause_ratio,0.030148043107151613,0.04803014375675796,0.036012206787118695,0.04695289918536076,0.0008295251881907254,*
4,AGAINST,sentiment_polarity,0.0595191606789545,0.06282911669081608,0.16121239628723097,0.2466308149034234,0.9029082748494459,
4,AGAINST,sentiment_subjectivity,0.13374075809642821,0.31121812626461387,0.21600494454900704,0.28136327845591136,4.800195553510752e-08,*
4,AGAINST,anger,0.2522240933270875,0.16580925156431628,0.2499400212149719,0.21178077109408444,0.0014064889068749933,*
4,AGAINST,joy,0.015082586517667865,0.0664355424506982,0.017041390827600374,0.17363168082910405,0.003918495525337299,*
4,AGAINST,fear,0.30083635896468325,0.4500181009903481,0.3491744308251669,0.37652737649117046,0.0008544880087651492,*
4,AGAINST,sadness,0.17935439185527413,0.10036515075884649,0.2435656175555677,0.17393898257046855,0.0009049228529736319,*
4,AGAINST,disgust,0.007121632550122912,0.008638694285583911,0.01666995650635828,0.02751772880300363,0.612686182489227,
4,AGAINST,surprise,0.06839087567071321,0.07829204541022505,0.10879901238713552,0.15062343989231933,0.5565511817232254,
4,AGAINST,certainty_adverbs_count,0.030927835051546393,0.1652892561983471,0.22609033258406366,0.4243052889422199,0.0033632328154319033,*
4,AGAINST,certainty_verbs_count,0.09278350515463918,0.39669421487603307,0.29163598267661106,0.6935307326008192,3.915037197892796e-05,*
4,AGAINST,certainty_adjectives_count,0.08247422680412371,0.3305785123966942,0.27651488404723595,0.559911518677715,3.9969725173400695e-05,*
4,AGAINST,doubt_adverbs_count,0.07216494845360824,0.35537190082644626,0.2974692799409564,0.6023398929118446,1.3502345798058869e-05,*
4,AGAINST,doubt_verbs_count,0.0,0.028925619834710745,0.0,0.1679448716746462,0.0910389132680983,
4,AGAINST,doubt_adjectives_count,0.030927835051546393,0.10743801652892562,0.17402156519994635,0.3234064768277543,0.028179741201974747,*
4,AGAINST,hedges_score,0.04811901960176291,0.1753326984476452,0.20760659041196708,0.36892247141156415,0.0015179543719904991,*
4,AGAINST,hedge_C_count,12.938144329896907,20.84710743801653,3.4905062699583502,9.52684413818251,2.6722996112520127e-14,*
4,AGAINST,hedge_D_count,0.0,0.049586776859504134,0.0,0.21753960556734975,0.02554681186256135,*
4,AGAINST,hedge_E_count,0.041237113402061855,0.0743801652892562,0.1998710924777453,0.278266395428677,0.28653392811668393,
4,AGAINST,hedge_I_count,0.0,0.01652892561983471,0.0,0.15691375511958436,0.3006960564463372,
4,AGAINST,hedge_N_count,0.0,0.11983471074380166,0.0,0.41509281763829076,0.004774007839431995,*
4,AGAINST,C_ratio,0.9970592122653978,0.9878981314828755,0.0143741759384304,0.028336117061111412,0.002636168192193635,*
4,AGAINST,D_ratio,0.0,0.0022438543438127487,0.0,0.01040004382796371,0.03447840704220699,*
4,AGAINST,E_ratio,0.0029407877346021676,0.004014579890687149,0.014374175938430402,0.01638957433656101,0.5730975200924662,
4,AGAINST,I_ratio,0.0,0.0006617937181022004,0.0,0.007224869800547227,0.368046755852245,
4,AGAINST,N_ratio,0.0,0.005181640564522423,0.0,0.018764033355866034,0.006921207563661325,*
4,NONE,word_count,23.269349845201237,22.61609907120743,5.117127057982711,11.46617985153163,0.3501263307415099,
4,NONE,sentence_count,1.5975232198142415,1.5820433436532508,0.8699218544468572,1.1236805255860456,0.8448487488299772,
4,NONE,avg_word_length,4.532360605989423,4.96312455037557,0.6868898844542004,0.9030353707020932,2.054244465980515e-11,*
4,NONE,std_word_length,3.4868072202784055,3.7769608590004022,0.7946389743485341,0.8245348110388592,6.300450758030207e-06,*
4,NONE,type_token_ratio,0.9147098452479809,0.9131504416808668,0.07429963415645183,0.08464663226902136,0.8035700862077473,
4,NONE,hapax_legomena,0.8501032946854868,0.8477569917245545,0.1195117201814016,0.13518226175122283,0.8152911200967567,
4,NONE,stopword_ratio,0.2532951142631237,0.19367950787021426,0.11948226862725665,0.11903968692292279,4.0046864574871713e-10,*
4,NONE,punctuation_density,0.35437647093136593,0.40709419109770995,0.16845875538394742,0.1681383386807498,7.652583201358325e-05,*
4,NONE,noun_ratio,0.4342126470058058,0.4567919993906283,0.12442030304809698,0.14979401246438492,0.037558792070255906,*
4,NONE,verb_ratio,0.10920311435901084,0.11312676230924301,0.06702758723615732,0.07351794411844537,0.47870210356633336,
4,NONE,adj_ratio,0.05902812350556149,0.0540381499293423,0.0468742989918786,0.05031821139723219,0.19266709968978418,
4,NONE,adv_ratio,0.03139910345851632,0.02023791037992364,0.03997656444691277,0.033154450426130785,0.0001236859381905417,*
4,NONE,pronoun_ratio,0.03234799373054585,0.020101523328841964,0.039814560123548455,0.037120224726495385,5.908098435390879e-05,*
4,NONE,avg_dependency_depth,1.0,1.0,0.0,0.0,,
4,NONE,function_word_ratio,0.32008881152891877,0.24316627008076538,0.13806226116595566,0.1331538555241408,1.601185561128965e-12,*
4,NONE,punctuation_usage,0.0852478276219811,0.08398416700596172,0.0653858089500931,0.056941527233351046,0.7934565336663487,
4,NONE,readability_score,8.680495356037152,9.93799048576529,3.5083605206250157,3.903263805056499,1.919845088502903e-05,*
4,NONE,sentence_length_variation,1.8200352571066143,1.6253084786589735,2.633057767095597,2.98369115761369,0.37948406710565985,
4,NONE,subordinate_clause_ratio,0.043631317358858314,0.03841124607050777,0.051169748572953366,0.04697695752939274,0.17730367001483174,
4,NONE,sentiment_polarity,0.08614903457395717,0.029889019935459567,0.28479158334456844,0.19666526015527752,0.0036057567033876267,*
4,NONE,sentiment_subjectivity,0.3458609629391363,0.2352909810920647,0.33382806488047334,0.3094157033611814,1.475318191392076e-05,*
4,NONE,anger,0.09980667616120296,0.13101437451763379,0.20232735397399834,0.2081693540399731,0.05378835036531135,
4,NONE,joy,0.13667455854794675,0.07752545322446529,0.21542895936929246,0.13760698172670507,3.636574592305487e-05,*
4,NONE,fear,0.17609858166542836,0.35272034475055086,0.29481465522776956,0.38026815620760485,8.755119980008853e-11,*
4,NONE,sadness,0.11817604146001066,0.09838822740634709,0.21745797531773764,0.1786657054011959,0.2068297196827563,
4,NONE,disgust,0.013678944482291053,0.007586256047673248,0.06353510333579505,0.0530776123493347,0.18642627583312435,
4,NONE,surprise,0.18967476629633342,0.11926368859370563,0.22352462571285142,0.15752828743833547,4.474834848948865e-06,*
4,NONE,certainty_adverbs_count,0.2043343653250774,0.08978328173374613,0.4874637488943811,0.29696333101593325,0.0003340294764623591,*
4,NONE,certainty_verbs_count,0.29411764705882354,0.19504643962848298,0.5712001735732393,0.4619432163196512,0.015635538714530255,*
4,NONE,certainty_adjectives_count,0.28792569659442724,0.13003095975232198,0.5351696492403779,0.3548190847311467,1.1614223338048578e-05,*
4,NONE,doubt_adverbs_count,0.25077399380804954,0.21362229102167182,0.48160996339061085,0.49299459485623964,0.3330055821514303,
4,NONE,doubt_verbs_count,0.043343653250773995,0.01238390092879257,0.20394546870790753,0.11076336474587915,0.016791755568954944,*
4,NONE,doubt_adjectives_count,0.08668730650154799,0.10835913312693499,0.29262548626366347,0.3211365218312993,0.3703280280694603,
4,NONE,hedges_score,0.18706975595869885,0.14437910425404646,0.37463976434190016,0.33865943352611855,0.12919364470562827,
4,NONE,hedge_C_count,17.75232198142415,16.730650154798763,4.361814027476609,7.338227687993247,0.031854254139380984,*
4,NONE,hedge_D_count,0.043343653250773995,0.043343653250773995,0.2186433953512241,0.20394546870790753,1.0,
4,NONE,hedge_E_count,0.08978328173374613,0.0804953560371517,0.2969633310159333,0.27248067196275305,0.6788845098639651,
4,NONE,hedge_I_count,0.01238390092879257,0.009287925696594427,0.11076336474587915,0.16692446522239715,0.7812945726562521,
4,NONE,hedge_N_count,0.10526315789473684,0.03715170278637771,0.37969034715857664,0.2464290277842064,0.007025174196880696,*
4,NONE,C_ratio,0.9864783963917819,0.991262858898046,0.030533328472297037,0.023357089792753256,0.025642967529402323,*
4,NONE,D_ratio,0.002236571607118459,0.0022447521013356,0.011318201876351634,0.011482089031284988,0.9927270661998105,
4,NONE,E_ratio,0.005215042853328217,0.00492487779539985,0.018592255410683815,0.018175400138101937,0.8410975825458081,
4,NONE,I_ratio,0.0006236309793316117,0.00018575851393188853,0.005638461843810902,0.003338489304447943,0.2302075407939251,
4,NONE,N_ratio,0.0054463581684399,0.0013817526912868689,0.020331097011478685,0.009406065677355295,0.001169007301323276,*
5,All_Stances,word_count,21.139745916515427,25.00263852242744,5.793136937073716,11.60137072954882,1.0806425233831402e-12,*
5,All_Stances,sentence_count,1.3865698729582576,1.849604221635884,0.7015056755552058,1.2113809064386543,1.9223467738746974e-15,*
5,All_Stances,avg_word_length,4.865112600478403,4.7132840714519535,0.8930133613492444,0.8786478605373514,0.002218336996468969,*
5,All_Stances,std_word_length,3.741748922060529,3.561413627464631,0.7976337734917791,0.9037344986124003,0.00018999313577349125,*
5,All_Stances,type_token_ratio,0.9238272402118854,0.9018547791172231,0.06994628028383909,0.08209896463481524,4.2606134560070036e-07,*
5,All_Stances,hapax_legomena,0.8626969604497332,0.829148157380702,0.11870286933581742,0.13195635018050098,2.423993181456062e-06,*
5,All_Stances,stopword_ratio,0.20402303503002645,0.232718921365719,0.12182629572700078,0.12240430044858126,2.9012308612764056e-05,*
5,All_Stances,punctuation_density,0.4135992015471445,0.35978071772177705,0.17305058667632287,0.1715931546115398,2.8819524660387077e-08,*
5,All_Stances,noun_ratio,0.46200515057678904,0.4125169033807513,0.13627132655352658,0.1473696077994998,8.031223876777045e-10,*
5,All_Stances,verb_ratio,0.09910582723056383,0.12105799761136227,0.06956786274272576,0.0705990809476839,2.7864096752665326e-08,*
5,All_Stances,adj_ratio,0.057958976155874184,0.058406259475734405,0.051222163362882454,0.04944637198289846,0.8735748012747703,
5,All_Stances,adv_ratio,0.025068064626171407,0.02810309502910103,0.04082989415653129,0.03971640167497201,0.17758321709919078,
5,All_Stances,pronoun_ratio,0.019603458754844174,0.030351886479231583,0.03452602824624827,0.04349886553977569,1.7389870404827484e-06,*
5,All_Stances,avg_dependency_depth,1.0,1.0,0.0,0.0,,
5,All_Stances,function_word_ratio,0.2617885847769709,0.289510195029699,0.14367261342307383,0.14001747599530448,0.0004848265148382261,*
5,All_Stances,punctuation_usage,0.08707930470655606,0.08321519495141597,0.06307837405202946,0.058730619766806845,0.2549048952376076,
5,All_Stances,readability_score,9.660435571687842,9.38617797353744,3.887934131377788,3.959956706901953,0.21276692810586062,
5,All_Stances,sentence_length_variation,1.245535274622744,2.3611419745213578,2.3458175797430334,3.410383938011464,5.1161423012897874e-11,*
5,All_Stances,subordinate_clause_ratio,0.03884755795193877,0.04276427073927122,0.05159882184242532,0.04735467773179331,0.15514387908159752,
5,All_Stances,sentiment_polarity,0.06642908647445851,0.04934062659037923,0.2334541464419226,0.22589451327809953,0.18298899556646525,
5,All_Stances,sentiment_subjectivity,0.2644007031904037,0.2817653415674523,0.3260641995343613,0.2997476670606703,0.31892631811228744,
5,All_Stances,anger,0.11151074182589496,0.14111513507983703,0.19642597986283442,0.21631361138943567,0.01119432943958592,*
5,All_Stances,joy,0.1447206846277353,0.08255042698087492,0.2030044432908152,0.16742994527814872,1.7744288755186655e-09,*
5,All_Stances,fear,0.20555847426399987,0.38058080447630066,0.29829964877018367,0.3816990717068918,1.1226358505434628e-18,*
5,All_Stances,sadness,0.10503451906680422,0.09487419316620688,0.184918809858632,0.17495807682937387,0.3114044298043136,
5,All_Stances,disgust,0.010317095198050814,0.010624384234525249,0.060727350342611876,0.06240100293427584,0.9291286448756457,
5,All_Stances,surprise,0.16712959618780918,0.1124023252811392,0.19183461735628457,0.1670562811742653,4.695068761655311e-08,*
5,All_Stances,certainty_adverbs_count,0.13793103448275862,0.12532981530343007,0.3849846310493454,0.36180537245579786,0.544947502694974,
5,All_Stances,certainty_verbs_count,0.19056261343012704,0.29155672823219,0.4492234220191687,0.6000505956878289,0.0008923043921584797,*
5,All_Stances,certainty_adjectives_count,0.20689655172413793,0.23087071240105542,0.4794197119310884,0.4747211172268445,0.36917586211953546,
5,All_Stances,doubt_adverbs_count,0.23411978221415608,0.29815303430079154,0.4647551615330257,0.5844951917043657,0.03348219833997665,*
5,All_Stances,doubt_verbs_count,0.018148820326678767,0.018469656992084433,0.13361077662533072,0.1347311271422393,0.9659591549821305,
5,All_Stances,doubt_adjectives_count,0.09437386569872959,0.12137203166226913,0.29876277906077947,0.34639828842438547,0.14075398816004853,
5,All_Stances,hedges_score,0.1798436757440792,0.16074339797754716,0.37156504004188706,0.35339014743632824,0.3449878367118526,
5,All_Stances,hedge_C_count,15.963702359346643,18.927440633245382,4.915517922806384,8.767585403682697,1.3559034296098538e-12,*
5,All_Stances,hedge_D_count,0.038112522686025406,0.044854881266490766,0.19164188678410035,0.20712198473688526,0.5486668810810402,
5,All_Stances,hedge_E_count,0.10707803992740472,0.07651715039577836,0.33759145735713575,0.2757528550892765,0.07213083258581499,
5,All_Stances,hedge_I_count,0.003629764065335753,0.009234828496042216,0.06019272791880984,0.14046232494833372,0.3791612608312943,
5,All_Stances,hedge_N_count,0.0780399274047187,0.07651715039577836,0.37572785877207626,0.3515619145446724,0.9401033090078026,
5,All_Stances,C_ratio,0.9869938647736367,0.9902481692601683,0.030368673533884036,0.024787291862266154,0.03325833821861752,*
5,All_Stances,D_ratio,0.002376702770650533,0.0021577439368195782,0.012543344036452754,0.010651909405140698,0.7335216517282253,
5,All_Stances,E_ratio,0.006685267444144766,0.004229276966633687,0.02142496974855223,0.016455284138100202,0.019177880631980053,*
5,All_Stances,I_ratio,0.00016140255231236045,0.00029044073849700854,0.0026772173100225085,0.00462917410861715,0.5574235256056503,
5,All_Stances,N_ratio,0.003782762459255682,0.003074369097881461,0.01817890213308028,0.01440385925923644,0.4320643823994912,
5,FAVOR,word_count,18.564885496183205,26.238341968911918,5.252251146144159,10.87740305572129,6.262884602022094e-13,*
5,FAVOR,sentence_count,1.1297709923664123,1.8652849740932642,0.35942147029070304,1.0956766586186804,1.0913322636051814e-12,*
5,FAVOR,avg_word_length,5.135689360267563,4.644302103744343,0.8861141024863813,0.812395665717275,4.5554077896177826e-07,*
5,FAVOR,std_word_length,4.059701758699305,3.567619359143754,0.6500713221661433,0.8992429726588096,1.4346724255930684e-07,*
5,FAVOR,type_token_ratio,0.9201214971119516,0.9024500279049814,0.07747713362698383,0.07573921569444315,0.04196311394471077,*
5,FAVOR,hapax_legomena,0.8537250275436823,0.8263247099753211,0.14068667581222025,0.1274673291438103,0.06962563776654954,
5,FAVOR,stopword_ratio,0.12814262896511225,0.24790504487203946,0.08313456875611763,0.11035545146950267,1.490363849939821e-22,*
5,FAVOR,punctuation_density,0.4874814519955894,0.3419316432202771,0.1452908286029932,0.16622204619722616,9.219766613313632e-15,*
5,FAVOR,noun_ratio,0.5199122760624443,0.4051598618004924,0.12060829944661482,0.1432643234240444,5.071133517380062e-13,*
5,FAVOR,verb_ratio,0.0730521851459848,0.11604251949807123,0.06143416141548419,0.07374826227751034,7.729474422412679e-08,*
5,FAVOR,adj_ratio,0.039786344823479626,0.06074171326835531,0.042688275095076146,0.04782137441042204,6.684850305753424e-05,*
5,FAVOR,adv_ratio,0.01517035674984657,0.029196600233010222,0.03227287866757491,0.0365468460866919,0.00043969530915784514,*
5,FAVOR,pronoun_ratio,0.0034593004275830577,0.029719384180111164,0.013569759053948312,0.03731594582631244,1.5536291459259814e-13,*
5,FAVOR,avg_dependency_depth,1.0,1.0,0.0,0.0,,
5,FAVOR,function_word_ratio,0.16661704762025453,0.30735094194431944,0.09657529453041516,0.1307513563439064,1.8866940190742427e-22,*
5,FAVOR,punctuation_usage,0.08755137089296985,0.0851190687598557,0.05277086114413133,0.05910190562804446,0.7046366468334222,
5,FAVOR,readability_score,10.523664122137404,9.562675436532109,3.7638121440301764,3.9900075177943632,0.03024149424099322,*
5,FAVOR,sentence_length_variation,0.6006243282880084,2.7654927739282473,1.8012759582002706,3.8856682119227615,6.801414804956927e-09,*
5,FAVOR,subordinate_clause_ratio,0.02105745895748576,0.043446580054187306,0.03387686262985351,0.04801921879789694,5.737809685879007e-06,*
5,FAVOR,sentiment_polarity,0.04181034720156857,0.06498132267967112,0.14393110816244023,0.2426167716784695,0.3269265653300546,
5,FAVOR,sentiment_subjectivity,0.1798830039765154,0.322613240722049,0.312575153693224,0.29650171856223795,4.0890293757322005e-05,*
5,FAVOR,anger,0.05331817538413492,0.12705590954795962,0.09633877889984467,0.23318150659343861,0.0006942980438765292,*
5,FAVOR,joy,0.187677614918718,0.11116632635716028,0.16248360062925432,0.1993325966015856,0.00030967673232148833,*
5,FAVOR,fear,0.22717568542602123,0.3401409222743199,0.3255950521852393,0.38070406791898725,0.005825097819872059,*
5,FAVOR,sadness,0.07211755142362342,0.08210815794867281,0.15236052891991778,0.17015891676481157,0.5890552541609113,
5,FAVOR,disgust,0.002021239889618527,0.01819874885627136,0.0023561772166895414,0.0979748741148994,0.059849294658584594,
5,FAVOR,surprise,0.2017316904437963,0.14368972102622862,0.16940626954417837,0.19341168270318268,0.0056683733765182775,*
5,FAVOR,certainty_adverbs_count,0.0,0.13471502590673576,0.0,0.3714933919221124,4.287969522580485e-05,*
5,FAVOR,certainty_verbs_count,0.0,0.32124352331606215,0.0,0.6538463980649596,4.1269667200987334e-08,*
5,FAVOR,certainty_adjectives_count,0.08396946564885496,0.27461139896373055,0.3728923940254346,0.5023154504336761,0.0002485890108264034,*
5,FAVOR,doubt_adverbs_count,0.10687022900763359,0.36787564766839376,0.3101341743614693,0.680382968963773,5.04672264710025e-05,*
5,FAVOR,doubt_verbs_count,0.007633587786259542,0.015544041450777202,0.0873704056661038,0.12402469251053035,0.5283193866802312,
5,FAVOR,doubt_adjectives_count,0.07633587786259542,0.16062176165803108,0.26655409641996103,0.40838047382185616,0.03831150959686725,*
5,FAVOR,hedges_score,0.14933870584910153,0.16983695320514816,0.3435574648692179,0.35832664299327166,0.6077597843353972,
5,FAVOR,hedge_C_count,13.572519083969466,20.196891191709845,4.206278337385209,9.190268328598506,1.511466313028373e-13,*
5,FAVOR,hedge_D_count,0.030534351145038167,0.04145077720207254,0.17271280286203558,0.19984882023648187,0.6109269663776786,
5,FAVOR,hedge_E_count,0.11450381679389313,0.07253886010362694,0.3196445471516471,0.2793636365935574,0.2117795591719642,
5,FAVOR,hedge_I_count,0.0,0.0,0.0,0.0,,
5,FAVOR,hedge_N_count,0.0,0.08808290155440414,0.0,0.40506294954184235,0.013364856448291083,*
5,FAVOR,C_ratio,0.9902766881974244,0.991496689410792,0.024734405083407886,0.022122129663895266,0.6427562894275136,
5,FAVOR,D_ratio,0.002021992002908033,0.001904156601943815,0.011663460955373918,0.00950773739073371,0.920578522740702,
5,FAVOR,E_ratio,0.007701319799667618,0.003334342379522762,0.02251972594871645,0.013218433575685189,0.028892489429914143,*
5,FAVOR,I_ratio,0.0,0.0,0.0,0.0,,
5,FAVOR,N_ratio,0.0,0.0032648116077412543,0.0,0.014738445262599533,0.01174692571073765,*
5,AGAINST,word_count,18.195876288659793,27.202479338842974,5.351477940831182,11.795117935204397,3.4022948594785487e-12,*
5,AGAINST,sentence_count,1.2061855670103092,2.1942148760330578,0.47736569511523574,1.3230668208967635,4.935633358690758e-12,*
5,AGAINST,avg_word_length,5.655710743616531,4.4348338444901385,0.9135720190394312,0.8026860762524323,1.938419323951214e-28,*
5,AGAINST,std_word_length,4.236142941706094,3.268771222505437,0.5275314653471836,0.9298140448742056,1.4116439708216597e-19,*
5,AGAINST,type_token_ratio,0.9395524412651696,0.8863036137284036,0.0727095021695461,0.08132754620619273,4.1988584778329396e-08,*
5,AGAINST,hapax_legomena,0.8953976942523139,0.8065625038938179,0.11773918090211552,0.12786958597124493,8.348722154364353e-09,*
5,AGAINST,stopword_ratio,0.1274985372789131,0.2727139987307114,0.07744506725657684,0.12080257638134172,3.950548994693896e-24,*
5,AGAINST,punctuation_density,0.5225734913997059,0.3108659221778232,0.14055714906275918,0.1644516021163655,8.780305594576937e-25,*
5,AGAINST,noun_ratio,0.5331331757504892,0.3592898497187667,0.11870903588218691,0.12794726964552333,3.5362701458155794e-26,*
5,AGAINST,verb_ratio,0.0922860223669978,0.13564385000165027,0.06577006896874328,0.06150868304277055,2.0064889263110435e-08,*
5,AGAINST,adj_ratio,0.05940296024227282,0.06237384956461382,0.06011032431485047,0.04928688609425477,0.6386455585922434,
5,AGAINST,adv_ratio,0.008573106146136157,0.03772874848914163,0.019884930132613002,0.04738187280495573,1.1443086564430272e-08,*
5,AGAINST,pronoun_ratio,0.0027597282454753635,0.044537589955703026,0.010960676458380895,0.05147619873143661,3.601856786127238e-14,*
5,AGAINST,avg_dependency_depth,1.0,1.0,0.0,0.0,,
5,AGAINST,function_word_ratio,0.15759215469958612,0.33713756529409483,0.08888725009676868,0.1373329741563909,1.5620683480116182e-27,*
5,AGAINST,punctuation_usage,0.09465860255251018,0.08067046099006413,0.054670356446219946,0.060904528413807564,0.05007653117754937,
5,AGAINST,readability_score,12.202061855670104,8.508907511522706,3.8191398295690466,3.8743819331034195,2.5779272254103038e-14,*
5,AGAINST,sentence_length_variation,0.812102444438114,3.0207887302156577,2.0349940389253622,3.3639746379841724,4.171917173950553e-09,*
5,AGAINST,subordinate_clause_ratio,0.03399461896592987,0.04803014375675796,0.04611264496107479,0.04695289918536076,0.012888894825083859,*
5,AGAINST,sentiment_polarity,0.016150365957066985,0.06282911669081608,0.21486528124977633,0.2466308149034234,0.10362137350825366,
5,AGAINST,sentiment_subjectivity,0.16871141458770325,0.31121812626461387,0.2582950069853109,0.28136327845591136,2.1241123736009884e-05,*
5,AGAINST,anger,0.27998025152957084,0.16580925156431628,0.2543407990920762,0.21178077109408444,3.0457133020081088e-05,*
5,AGAINST,joy,0.025632995836071846,0.0664355424506982,0.09028435893156643,0.17363168082910405,0.028694577727465805,*
5,AGAINST,fear,0.32052687640522715,0.4500181009903481,0.34204734155736854,0.37652737649117046,0.0035554678810293624,*
5,AGAINST,sadness,0.15658534558480314,0.10036515075884649,0.2086261629681695,0.17393898257046855,0.011668763106074361,*
5,AGAINST,disgust,0.0074057826274566115,0.008638694285583911,0.013828986826251648,0.02751772880300363,0.6745731372623541,
5,AGAINST,surprise,0.05256965930079172,0.07829204541022505,0.07847208900943879,0.15062343989231933,0.11134988573897941,
5,AGAINST,certainty_adverbs_count,0.030927835051546393,0.1652892561983471,0.17402156519994635,0.4243052889422199,0.0027509307360986703,*
5,AGAINST,certainty_verbs_count,0.09278350515463918,0.39669421487603307,0.3253995693375852,0.6935307326008192,4.4940921992912274e-05,*
5,AGAINST,certainty_adjectives_count,0.07216494845360824,0.3305785123966942,0.2974692799409564,0.559911518677715,2.184059566081861e-05,*
