index,score_correct,score_misclassified,actual_outcome,actual_outcome_binary
1086,0.6745373990707064,0.32546260092929374,Correct,0
1087,0.7632826721976095,0.23671732780239055,Correct,0
1088,0.680230307333556,0.31976969266644406,Correct,0
1089,0.7739399246023733,0.22606007539762674,Correct,0
1090,0.7615009015481728,0.2384990984518271,Correct,0
1091,0.7335423474106151,0.26645765258938503,Correct,0
1092,0.7666710846348518,0.23332891536514822,Correct,0
1093,0.7583121868300085,0.24168781316999155,Correct,0
1094,0.6945467970429453,0.30545320295705475,Correct,0
1095,0.6754893031149175,0.32451069688508244,Correct,0
1096,0.7700666888390194,0.22993331116098054,Correct,0
1097,0.7196299996662823,0.2803700003337178,Correct,0
1098,0.7566985320641884,0.24330146793581164,Correct,0
1099,0.7581449136207411,0.24185508637925884,Correct,0
1100,0.757222180822718,0.24277781917728197,Correct,0
1101,0.7214596100940096,0.27854038990599034,Correct,0
1102,0.8180326610923714,0.18196733890762867,Correct,0
1103,0.8356622491589163,0.16433775084108365,Correct,0
1104,0.7323852392129936,0.26761476078700636,Correct,0
1105,0.7408713241368772,0.2591286758631229,Correct,0
1106,0.7180206700851282,0.2819793299148718,Correct,0
1107,0.7343287962914377,0.26567120370856223,Correct,0
1108,0.6990719154382535,0.3009280845617465,Correct,0
1109,0.7812358139256373,0.21876418607436268,Correct,0
1110,0.8472851204819842,0.15271487951801568,Correct,0
1111,0.7747391533306162,0.2252608466693839,Correct,0
1112,0.7475774351299133,0.25242256487008674,Correct,0
1113,0.7208816504862429,0.27911834951375714,Correct,0
1114,0.7393063922392266,0.2606936077607735,Correct,0
1115,0.7415806415118442,0.2584193584881557,Correct,0
1116,0.8240386313600416,0.17596136863995834,Correct,0
1117,0.7655437510317655,0.23445624896823453,Correct,0
1118,0.7773248704970955,0.2226751295029045,Correct,0
1119,0.7591815476564217,0.24081845234357835,Correct,0
1120,0.7931403813019455,0.20685961869805447,Correct,0
1121,0.799448001207202,0.2005519987927979,Correct,0
1122,0.7754125859598027,0.22458741404019733,Correct,0
1123,0.7127940381180929,0.28720596188190717,Correct,0
1124,0.8609665565015848,0.13903344349841523,Correct,0
1125,0.7916372783957103,0.20836272160428967,Correct,0
1126,0.8531678613851255,0.14683213861487454,Correct,0
1127,0.7173213412799274,0.2826786587200726,Correct,0
1128,0.6864066180718029,0.3135933819281971,Correct,0
1129,0.7744742597233273,0.22552574027667274,Correct,0
1130,0.7422586959597292,0.25774130404027085,Correct,0
1131,0.8240386313600416,0.17596136863995834,Correct,0
1132,0.8463286501791614,0.15367134982083863,Correct,0
1133,0.8021797841276735,0.19782021587232645,Correct,0
1134,0.8148432290611911,0.18515677093880892,Correct,0
1135,0.8534982709918593,0.14650172900814076,Correct,0
1136,0.8624961852047962,0.13750381479520377,Correct,0
1137,0.7668042836800114,0.23319571631998867,Correct,0
1138,0.7077109696736111,0.29228903032638887,Correct,0
1139,0.7387199640440187,0.26128003595598126,Correct,0
1140,0.8658855865875087,0.13411441341249133,Correct,0
1141,0.7586422441799139,0.24135775582008603,Correct,0
1142,0.7199363788973887,0.28006362110261124,Correct,0
1143,0.7598343963355405,0.2401656036644595,Correct,0
1144,0.7154136924398548,0.2845863075601453,Correct,0
1145,0.8358958606401383,0.16410413935986154,Correct,0
1146,0.7477153456572544,0.25228465434274566,Correct,0
1147,0.7399054714067073,0.26009452859329263,Correct,0
1148,0.7364504654736184,0.26354953452638163,Correct,0
1149,0.7086486587238229,0.2913513412761772,Correct,0
1150,0.7847357021794708,0.2152642978205294,Correct,0
1151,0.7147859288049239,0.28521407119507614,Correct,0
1152,0.7335273855918437,0.2664726144081563,Correct,0
1153,0.8615898654416898,0.13841013455831008,Correct,0
1154,0.717979054548844,0.282020945451156,Correct,0
1155,0.7518769627512953,0.24812303724870466,Correct,0
1156,0.7345347566613578,0.26546524333864213,Correct,0
1157,0.7251536750112366,0.27484632498876344,Correct,0
1158,0.7519824352479882,0.24801756475201175,Correct,0
1159,0.7380366928773118,0.2619633071226882,Correct,0
1160,0.8598871994543607,0.14011280054563935,Misclassified,1
1161,0.8638731848855917,0.13612681511440822,Correct,0
1162,0.7739527044497934,0.2260472955502067,Correct,0
1163,0.7131291725218726,0.2868708274781275,Correct,0
1164,0.7279439873366873,0.2720560126633126,Correct,0
1165,0.7000163262737714,0.2999836737262286,Correct,0
1166,0.870826201392467,0.12917379860753292,Correct,0
1167,0.7612546571847988,0.23874534281520113,Correct,0
1168,0.8056410966913206,0.19435890330867947,Correct,0
1169,0.728635888028588,0.27136411197141197,Correct,0
1170,0.7931366879993372,0.2068633120006628,Correct,0
1171,0.7577291735867352,0.24227082641326483,Correct,0
1172,0.7653003680077315,0.23469963199226856,Correct,0
1173,0.6913087625113794,0.3086912374886206,Correct,0
1174,0.7925473542966324,0.20745264570336755,Correct,0
1175,0.7282205353957698,0.2717794646042302,Correct,0
1176,0.7391518517433144,0.26084814825668556,Correct,0
1177,0.6848669404418067,0.31513305955819326,Correct,0
1178,0.7088252677862776,0.2911747322137224,Correct,0
1179,0.698292188342737,0.30170781165726307,Correct,0
1180,0.7102234850442928,0.2897765149557071,Correct,0
1181,0.7877778971435535,0.21222210285644655,Correct,0
1182,0.8293026311637285,0.1706973688362716,Correct,0
1183,0.8158395729675518,0.18416042703244803,Correct,0
1184,0.7816802068663306,0.21831979313366942,Correct,0
1185,0.7345347566613578,0.26546524333864213,Correct,0
1186,0.7353759897827601,0.26462401021723997,Correct,0
1187,0.719214977693229,0.2807850223067711,Correct,0
1188,0.7655437510317655,0.23445624896823453,Correct,0
1189,0.6932776814077277,0.3067223185922722,Correct,0
1190,0.7566985320641884,0.24330146793581164,Correct,0
1191,0.8490577570921418,0.1509422429078583,Correct,0
1192,0.7301312709590254,0.2698687290409746,Correct,0
1193,0.7415806415118442,0.2584193584881557,Correct,0
1194,0.7329800202472286,0.26701997975277136,Correct,0
1195,0.8262925996140098,0.17370740038599009,Correct,0
1196,0.7554409077165809,0.24455909228341904,Correct,0
1197,0.8184886068735381,0.18151139312646197,Correct,0
1198,0.7445713077132571,0.2554286922867429,Correct,0
1199,0.6942140686702896,0.3057859313297105,Correct,0
1200,0.8276840091723885,0.1723159908276114,Correct,0
1201,0.6918974628701946,0.3081025371298053,Correct,0
1202,0.6918974628701946,0.3081025371298053,Correct,0
1203,0.7834069505795327,0.2165930494204674,Correct,0
1204,0.771781567795898,0.22821843220410193,Correct,0
1205,0.8578254867341238,0.14217451326587616,Correct,0
1206,0.7921068560944803,0.2078931439055196,Correct,0
1207,0.723905149229204,0.27609485077079604,Correct,0
1208,0.7449460857738404,0.2550539142261598,Correct,0
1209,0.7125577656742467,0.2874422343257534,Correct,0
1210,0.7200234989730108,0.2799765010269893,Correct,0
1211,0.7561629976103958,0.2438370023896042,Correct,0
1212,0.688034300074028,0.3119656999259721,Correct,0
1213,0.8423406363144337,0.1576593636855662,Correct,0
1214,0.8540944739589995,0.14590552604100038,Correct,0
1215,0.7804858992582299,0.2195141007417701,Correct,0
1216,0.7528929622906582,0.24710703770934184,Correct,0
1217,0.732084163890657,0.267915836109343,Correct,0
1218,0.7830787270048971,0.21692127299510294,Correct,0
1219,0.7434507028434029,0.25654929715659713,Correct,0
1220,0.7343287962914377,0.26567120370856223,Correct,0
1221,0.7273021707685119,0.27269782923148805,Correct,0
1222,0.7516691541702983,0.24833084582970164,Correct,0
1223,0.7620883645895087,0.23791163541049123,Correct,0
1224,0.7513956387751173,0.24860436122488264,Correct,0
1225,0.8240386313600416,0.17596136863995834,Correct,0
1226,0.7195194090163165,0.28048059098368344,Correct,0
1227,0.7322575252921764,0.2677424747078237,Correct,0
1228,0.7428088862752273,0.25719111372477255,Correct,0
1229,0.6977460368857676,0.30225396311423225,Correct,0
1230,0.825506150733187,0.17449384926681283,Correct,0
1231,0.6928226591119108,0.3071773408880892,Correct,0
1232,0.6697870589988804,0.33021294100111964,Correct,0
1233,0.8417993151207254,0.15820068487927458,Correct,0
1234,0.6962238273802357,0.3037761726197643,Correct,0
1235,0.7391518517433144,0.26084814825668556,Correct,0
1236,0.8625802195615795,0.1374197804384204,Correct,0
1237,0.7683996777973736,0.23160032220262633,Correct,0
1238,0.7590479474547177,0.24095205254528226,Correct,0
1239,0.7753370034279842,0.22466299657201577,Correct,0
1240,0.7077109696736111,0.29228903032638887,Correct,0
1241,0.7507289362169507,0.2492710637830493,Correct,0
1242,0.7357864074813185,0.2642135925186815,Correct,0
1243,0.7250482025145437,0.27495179748545634,Correct,0
1244,0.7116862481873923,0.2883137518126077,Correct,0
1245,0.7780717683751821,0.22192823162481784,Correct,0
1246,0.8309847304616298,0.1690152695383701,Misclassified,1
1247,0.8056410966913206,0.19435890330867947,Correct,0
1248,0.7197354721629752,0.2802645278370248,Correct,0
1249,0.7591378896349785,0.24086211036502148,Correct,0
1250,0.8485851928194372,0.15141480718056288,Correct,0
1251,0.6875138056042817,0.3124861943957184,Correct,0
1252,0.7653003680077315,0.23469963199226856,Correct,0
1253,0.7218839679202504,0.2781160320797495,Correct,0
1254,0.7591378896349785,0.24086211036502148,Correct,0
1255,0.7751271084024463,0.2248728915975539,Correct,0
1256,0.8506215659307608,0.14937843406923934,Correct,0
1257,0.8496654908317254,0.1503345091682746,Correct,0
1258,0.7535848629825589,0.24641513701744117,Correct,0
1259,0.6990399386884462,0.30096006131155395,Correct,0
1260,0.7232176851803266,0.2767823148196734,Correct,0
1261,0.757670370261833,0.24232962973816696,Correct,0
1262,0.7353759897827601,0.26462401021723997,Correct,0
1263,0.7773810766564144,0.22261892334358563,Correct,0
1264,0.7628517393989561,0.23714826060104385,Correct,0
1265,0.7577291735867352,0.24227082641326483,Correct,0
1266,0.805788333758418,0.19421166624158198,Correct,0
1267,0.8576579540195561,0.14234204598044387,Correct,0
1268,0.7787162800554742,0.2212837199445258,Correct,0
1269,0.8144481634091733,0.18555183659082672,Correct,0
1270,0.7599243385158012,0.2400756614841987,Correct,0
1271,0.7329950790313616,0.26700492096863837,Correct,0
1272,0.8087459192931361,0.19125408070686395,Correct,0
1273,0.7133184094317785,0.2866815905682216,Correct,0
1274,0.8262925996140098,0.17370740038599009,Correct,0
1275,0.7620883645895087,0.23791163541049123,Correct,0
1276,0.7825443918839431,0.21745560811605696,Correct,0
1277,0.7364504654736184,0.26354953452638163,Correct,0
1278,0.7120245076291,0.2879754923708999,Correct,0
1279,0.7931366879993372,0.2068633120006628,Correct,0
1280,0.7096266784858717,0.29037332151412837,Correct,0
1281,0.7598343963355405,0.2401656036644595,Correct,0
1282,0.8382280180278929,0.16177198197210715,Misclassified,1
1283,0.6922928287889771,0.307707171211023,Correct,0
1284,0.7201245470172009,0.27987545298279914,Correct,0
1285,0.7237774353083866,0.2762225646916134,Correct,0
1286,0.7931366879993372,0.2068633120006628,Correct,0
1287,0.7816621490013431,0.21833785099865688,Misclassified,1
1288,0.7840186330423948,0.21598136695760525,Correct,0
1289,0.739226174010188,0.260773825989812,Correct,0
1290,0.737950433555026,0.262049566444974,Correct,0
1291,0.7110428555788058,0.28895714442119425,Correct,0
1292,0.7303600259596225,0.26963997404037743,Correct,0
1293,0.7931366879993372,0.2068633120006628,Correct,0
1294,0.7456613980889011,0.2543386019110989,Correct,0
1295,0.7754125859598027,0.22458741404019733,Correct,0
1296,0.7421972114012322,0.2578027885987679,Correct,0
1297,0.7329215832844762,0.2670784167155239,Correct,0
1298,0.7739455938696055,0.22605440613039446,Correct,0
1299,0.7484749679629825,0.2515250320370176,Correct,0
1300,0.7788582172560049,0.22114178274399512,Correct,0
1301,0.7926023528783832,0.2073976471216168,Correct,0
1302,0.7810433559582932,0.21895664404170678,Correct,0
1303,0.8452200241525313,0.1547799758474687,Correct,0
1304,0.6867372732334215,0.3132627267665785,Correct,0
1305,0.7666710846348518,0.23332891536514822,Correct,0
1306,0.7448523083114583,0.25514769168854157,Correct,0
1307,0.8226153315711816,0.17738466842881845,Correct,0
1308,0.7399684898260515,0.2600315101739486,Correct,0
1309,0.7853326952588653,0.21466730474113466,Correct,0
1310,0.7054570014196428,0.2945429985803571,Correct,0
1311,0.7180272949050728,0.28197270509492733,Correct,0
1312,0.7488132274046901,0.2511867725953098,Correct,0
1313,0.8109998875471043,0.1890001124528957,Correct,0
1314,0.6905686908579426,0.3094313091420574,Correct,0
1315,0.8544291912013505,0.14557080879864953,Correct,0
1316,0.7530877801359728,0.24691221986402717,Correct,0
1317,0.7450195815207257,0.25498041847927433,Correct,0
1318,0.7747391533306162,0.2252608466693839,Correct,0
1319,0.7931366879993372,0.2068633120006628,Correct,0
1320,0.7900318653975217,0.2099681346024783,Correct,0
1321,0.7526412422677973,0.24735875773220267,Correct,0
1322,0.7374961559236589,0.2625038440763411,Correct,0
1323,0.7929592662806766,0.20704073371932347,Correct,0
1324,0.747273549774694,0.25272645022530604,Correct,0
1325,0.8734403305480922,0.12655966945190789,Correct,0
1326,0.759843732188728,0.240156267811272,Correct,0
1327,0.7426054506376779,0.2573945493623221,Correct,0
1328,0.7583950987755989,0.24160490122440112,Correct,0
1329,0.8219945581316116,0.17800544186838846,Misclassified,1
1330,0.662845624953998,0.337154375046002,Correct,0
1331,0.7746446051416941,0.22535539485830597,Correct,0
1332,0.7488132274046901,0.2511867725953098,Correct,0
1333,0.7733850692030907,0.2266149307969093,Correct,0
1334,0.7464871008938712,0.25351289910612884,Correct,0
1335,0.7744742597233273,0.22552574027667274,Correct,0
1336,0.7923502391185144,0.20764976088148557,Correct,0
1337,0.8118776759283118,0.18812232407168822,Correct,0
1338,0.8075668413706533,0.19243315862934673,Correct,0
1339,0.8109998875471043,0.1890001124528957,Correct,0
1340,0.7331005515280545,0.26689944847194547,Correct,0
1341,0.7220238181873923,0.27797618181260764,Correct,0
1342,0.7383670710122914,0.2616329289877086,Correct,0
1343,0.8087459192931361,0.19125408070686395,Correct,0
1344,0.7054663372728303,0.29453366272716963,Correct,0
1345,0.7664484675898198,0.23355153241018023,Correct,0
1346,0.7234187196366393,0.2765812803633609,Correct,0
1347,0.756395456326659,0.24360454367334095,Correct,0
1348,0.8549402046751197,0.14505979532488034,Correct,0
1349,0.7039337702230221,0.2960662297769781,Correct,0
1350,0.7845529681633487,0.21544703183665126,Correct,0
1351,0.7022072983206673,0.29779270167933275,Correct,0
1352,0.8069943539999749,0.19300564600002518,Correct,0
1353,0.7274076432652049,0.27259235673479515,Correct,0
1354,0.7161910596574008,0.2838089403425991,Correct,0
1355,0.8603822310964455,0.13961776890355457,Correct,0
1356,0.7174156124422106,0.2825843875577895,Correct,0
1357,0.8184886068735381,0.18151139312646197,Correct,0
1358,0.7342203239561944,0.2657796760438057,Correct,0
1359,0.8417993151207254,0.15820068487927458,Correct,0
1360,0.8109998875471043,0.1890001124528957,Correct,0
1361,0.7591307790547906,0.2408692209452093,Correct,0
1362,0.7329950790313616,0.26700492096863837,Correct,0
1363,0.8502402089493011,0.14975979105069898,Misclassified,1
1364,0.7709271070394894,0.22907289296051056,Correct,0
1365,0.7228603555055758,0.2771396444944242,Correct,0
1366,0.7148742732033269,0.28512572679667314,Correct,0
1367,0.8015456414173648,0.198454358582635,Correct,0
1368,0.8288124973625588,0.17118750263744112,Correct,0
1369,0.8240386313600416,0.17596136863995834,Correct,0
1370,0.7437114138708554,0.2562885861291446,Correct,0
1371,0.7322086301505388,0.2677913698494611,Correct,0
1372,0.7724851850766479,0.22751481492335218,Correct,0
1373,0.7251536750112366,0.27484632498876344,Correct,0
1374,0.7711157229525518,0.22888427704744824,Correct,0
1375,0.843660201644432,0.15633979835556802,Correct,0
1376,0.778133266812201,0.2218667331877991,Correct,0
1377,0.801026535982029,0.19897346401797106,Misclassified,1
1378,0.7845529681633487,0.21544703183665126,Correct,0
1379,0.7747391533306162,0.2252608466693839,Correct,0
1380,0.8240386313600416,0.17596136863995834,Correct,0
1381,0.6767913673246746,0.3232086326753255,Correct,0
1382,0.7902458688373316,0.20975413116266842,Correct,0
1383,0.7521132351951416,0.24788676480485838,Correct,0
1384,0.7541839421500396,0.24581605784996036,Correct,0
1385,0.7747391533306162,0.2252608466693839,Correct,0
1386,0.7203292315061214,0.27967076849387873,Correct,0
1387,0.7676199507018571,0.23238004929814288,Correct,0
1388,0.8297679956098806,0.17023200439011943,Correct,0
1389,0.7020180614107614,0.29798193858923855,Correct,0
1390,0.7784445843173617,0.2215554156826383,Correct,0
1391,0.8631710677437101,0.13682893225628978,Correct,0
1392,0.7184624659676887,0.28153753403231135,Correct,0
1393,0.7521458424492562,0.2478541575507438,Correct,0
1394,0.8470536668194527,0.15294633318054734,Correct,0
1395,0.8713274746183627,0.12867252538163745,Correct,0
1396,0.7616481447898905,0.2383518552101095,Correct,0
1397,0.7218839679202504,0.2781160320797495,Correct,0
1398,0.8240386313600416,0.17596136863995834,Correct,0
1399,0.6985155673747606,0.30148443262523944,Correct,0
1400,0.771781567795898,0.22821843220410193,Correct,0
1401,0.7131291725218726,0.2868708274781275,Correct,0
1402,0.7535046447535203,0.2464953552464797,Correct,0
1403,0.7189378219477427,0.2810621780522574,Correct,0
1404,0.7399975641068778,0.2600024358931222,Correct,0
1405,0.6905686908579426,0.3094313091420574,Correct,0
1406,0.7456613980889011,0.2543386019110989,Correct,0
1407,0.7313922631987563,0.26860773680124367,Correct,0
1408,0.7096266784858717,0.29037332151412837,Correct,0
1409,0.7077109696736111,0.29228903032638887,Correct,0
1410,0.7415806415118442,0.2584193584881557,Correct,0
1411,0.7484010917069291,0.25159890829307086,Correct,0
1412,0.7329215832844762,0.2670784167155239,Correct,0
1413,0.7364433548934306,0.2635566451065694,Correct,0
1414,0.6945467970429453,0.30545320295705475,Correct,0
1415,0.6672462829851089,0.3327537170148911,Correct,0
1416,0.8558799520413058,0.14412004795869401,Correct,0
1417,0.7308559191272739,0.26914408087272623,Correct,0
1418,0.7598343963355405,0.2401656036644595,Correct,0
1419,0.7249864018019693,0.27501359819803073,Correct,0
1420,0.6945467970429453,0.30545320295705475,Correct,0
1421,0.691674146817323,0.30832585318267713,Correct,0
1422,0.7049938501617565,0.2950061498382434,Correct,0
1423,0.7116213224368899,0.28837867756311003,Correct,0
1424,0.7346402291580507,0.2653597708419492,Correct,0
1425,0.7971138147241953,0.20288618527580468,Correct,0
1426,0.7667719957951487,0.2332280042048513,Correct,0
1427,0.7655437510317655,0.23445624896823453,Correct,0
1428,0.7333661582328964,0.26663384176710364,Correct,0
1429,0.8552558310849067,0.14474416891509345,Correct,0
1430,0.8381498288941067,0.16185017110589328,Correct,0
1431,0.8061754318122745,0.19382456818772548,Correct,0
1432,0.8102134386662815,0.18978656133371843,Correct,0
1433,0.7042431418825404,0.29575685811745966,Correct,0
1434,0.8087459192931361,0.19125408070686395,Misclassified,1
1435,0.7450195815207257,0.25498041847927433,Correct,0
1436,0.8568499610011323,0.14315003899886766,Correct,0
1437,0.8465200410044764,0.15347995899552358,Correct,0
1438,0.7253035198864525,0.2746964801135474,Correct,0
1439,0.7475774351299133,0.25242256487008674,Correct,0
1440,0.8078950649452887,0.1921049350547112,Correct,0
1441,0.8229062836681015,0.1770937163318985,Correct,0
1442,0.7252965587875828,0.27470344121241735,Correct,0
1443,0.7498663775213612,0.2501336224786389,Correct,0
1444,0.8399634381970871,0.16003656180291304,Correct,0
1445,0.7307411107773933,0.2692588892226066,Correct,0
1446,0.7931366879993372,0.2068633120006628,Correct,0
1447,0.7456236984081481,0.2543763015918518,Correct,0
1448,0.8407503031204089,0.15924969687959123,Correct,0
1449,0.8211437037837642,0.1788562962162357,Correct,0
1450,0.8061754318122745,0.19382456818772548,Correct,0
1451,0.7378574053484293,0.2621425946515708,Correct,0
1452,0.8558864560919821,0.1441135439080179,Correct,0
1453,0.7311061441286082,0.2688938558713918,Correct,0
1454,0.7161910596574008,0.2838089403425991,Correct,0
1455,0.732457291560695,0.26754270843930517,Correct,0
1456,0.8274869072221106,0.17251309277788937,Correct,0
1457,0.7724851850766479,0.22751481492335218,Correct,0
1458,0.6938131716824552,0.3061868283175448,Correct,0
1459,0.7783238821350509,0.22167611786494912,Correct,0
1460,0.790882719745369,0.20911728025463105,Correct,0
1461,0.7957224051658166,0.20427759483418337,Correct,0
1462,0.7843424143567447,0.21565758564325538,Correct,0
1463,0.7696557043769665,0.2303442956230335,Correct,0
1464,0.790882719745369,0.20911728025463105,Correct,0
1465,0.7358558852047311,0.26414411479526884,Correct,0
1466,0.7450195815207257,0.25498041847927433,Correct,0
1467,0.7228603555055758,0.2771396444944242,Correct,0
1468,0.6605916567000298,0.33940834329997027,Correct,0
1469,0.7539742148634234,0.2460257851365765,Correct,0
1470,0.7846260758121995,0.2153739241878005,Correct,0
1471,0.8355704255443099,0.16442957445569004,Misclassified,1
1472,0.7429143587719204,0.25708564122807964,Correct,0
1473,0.7583950987755989,0.24160490122440112,Correct,0
1474,0.8579313597409858,0.14206864025901425,Correct,0
1475,0.7666710846348518,0.23332891536514822,Correct,0
1476,0.7322473286856526,0.26775267131434755,Correct,0
1477,0.8174983259714173,0.18250167402858267,Correct,0
1478,0.8627101208176773,0.1372898791823227,Correct,0
1479,0.7329215832844762,0.2670784167155239,Correct,0
1480,0.723905149229204,0.27609485077079604,Correct,0
1481,0.8240386313600416,0.17596136863995834,Correct,0
1482,0.7254800098273377,0.27451999017266226,Correct,0
1483,0.8493027911898116,0.15069720881018842,Correct,0
1484,0.790882719745369,0.20911728025463105,Correct,0
1485,0.700239705305795,0.299760294694205,Correct,0
1486,0.8523107065798025,0.14768929342019754,Correct,0
1487,0.7135203378572809,0.2864796621427192,Correct,0
1488,0.7632569535603673,0.23674304643963268,Correct,0
1489,0.8084294000662429,0.1915705999337572,Correct,0
1490,0.7931366879993372,0.2068633120006628,Correct,0
1491,0.7424129412457321,0.2575870587542679,Correct,0
1492,0.756395456326659,0.24360454367334095,Correct,0
1493,0.7188435507854595,0.2811564492145405,Correct,0
1494,0.7407840129877006,0.2592159870122995,Correct,0
1495,0.7747391533306162,0.2252608466693839,Correct,0
1496,0.7758178001212139,0.22418219987878613,Correct,0
1497,0.7541414880726909,0.2458585119273092,Correct,0
1498,0.738111230369747,0.2618887696302529,Correct,0
1499,0.8149770142719625,0.1850229857280376,Correct,0
1500,0.7291317811962392,0.27086821880376066,Correct,0
1501,0.7700532749496865,0.2299467250503136,Correct,0
1502,0.7410859327922869,0.25891406720771315,Correct,0
1503,0.7443687417921353,0.2556312582078647,Correct,0
1504,0.7928877921631299,0.20711220783687012,Correct,0
1505,0.7513636422049383,0.2486363577950617,Correct,0
1506,0.726591005182468,0.2734089948175321,Correct,0
1507,0.7547202862215221,0.24527971377847785,Correct,0
1508,0.7663381675107497,0.2336618324892505,Correct,0
1509,0.7992916731633968,0.20070832683660322,Correct,0
1510,0.7313175678845253,0.26868243211547477,Correct,0
1511,0.6883223268840635,0.31167767311593664,Correct,0
1512,0.7192489148485114,0.2807510851514886,Correct,0
1513,0.8652851952459438,0.13471480475405623,Correct,0
1514,0.7931366879993372,0.2068633120006628,Correct,0
1515,0.7303600259596225,0.26963997404037743,Correct,0
1516,0.7931366879993372,0.2068633120006628,Correct,0
1517,0.7380781474758434,0.2619218525241567,Correct,0
1518,0.7620883645895087,0.23791163541049123,Correct,0
1519,0.7335273855918437,0.2664726144081563,Correct,0
1520,0.7108752042679043,0.28912479573209576,Correct,0
1521,0.7465400947685017,0.2534599052314982,Correct,0
1522,0.7857338239151234,0.2142661760848767,Correct,0
1523,0.790348384624415,0.20965161537558505,Correct,0
1524,0.8417993151207254,0.15820068487927458,Correct,0
1525,0.7579002491491246,0.24209975085087532,Correct,0
1526,0.7775354243036996,0.22246457569630035,Correct,0
1527,0.7428944683503146,0.2571055316496854,Correct,0
1528,0.7548292803503196,0.24517071964968026,Correct,0
1529,0.744233132639903,0.2557668673600971,Correct,0
1530,0.756395456326659,0.24360454367334095,Correct,0
1531,0.7716987361958252,0.22830126380417495,Correct,0
1532,0.8665404491965165,0.13345955080348335,Correct,0
1533,0.7961850727322894,0.2038149272677105,Correct,0
1534,0.7265157218876891,0.27348427811231085,Correct,0
1535,0.8061754318122745,0.19382456818772548,Correct,0
1536,0.7931366879993372,0.2068633120006628,Correct,0
1537,0.7520596967674174,0.24794030323258281,Correct,0
1538,0.7915705120229978,0.20842948797700211,Correct,0
1539,0.7931366879993372,0.2068633120006628,Correct,0
1540,0.7662356517236663,0.2337643482763338,Correct,0
1541,0.7620883645895087,0.23791163541049123,Correct,0
1542,0.7303600259596225,0.26963997404037743,Correct,0
1543,0.7914232749559005,0.20857672504409958,Correct,0
1544,0.7754125859598027,0.22458741404019733,Correct,0
1545,0.7472000540278085,0.2527999459721916,Correct,0
1546,0.8486039791702448,0.15139602082975515,Correct,0
1547,0.7799739044030816,0.22002609559691844,Correct,0
1548,0.8452475909827942,0.1547524090172056,Correct,0
1549,0.7124180069358286,0.28758199306417154,Correct,0
1550,0.7226078453619587,0.27739215463804134,Correct,0
1551,0.7923502391185144,0.20764976088148557,Correct,0
1552,0.7054570014196428,0.2945429985803571,Correct,0
1553,0.7775950800962242,0.22240491990377573,Correct,0
1554,0.7175247769174768,0.28247522308252304,Correct,0
1555,0.7575493864120355,0.2424506135879644,Correct,0
1556,0.7528929622906582,0.24710703770934184,Correct,0
1557,0.7575186273689979,0.24248137263100214,Correct,0
1558,0.7970068560885186,0.20299314391148132,Correct,0
1559,0.7521132351951416,0.24788676480485838,Correct,0
1560,0.8240386313600416,0.17596136863995834,Correct,0
1561,0.7339084704096146,0.26609152959038546,Correct,0
1562,0.7442322888497694,0.2557677111502305,Correct,0
1563,0.7266110147410612,0.2733889852589389,Correct,0
1564,0.7435460552338787,0.25645394476612116,Correct,0
1565,0.8663966034903434,0.13360339650965647,Correct,0
1566,0.8430062755824252,0.15699372441757464,Correct,0
1567,0.7802496268143836,0.21975037318561638,Correct,0
1568,0.73999045352669,0.26000954647331004,Correct,0
1569,0.7061588506948008,0.2938411493051991,Correct,0
1570,0.6796042683073131,0.32039573169268687,Correct,0
1571,0.7063873329311724,0.2936126670688276,Correct,0
1572,0.7429143587719204,0.25708564122807964,Correct,0
1573,0.7939311044783213,0.20606889552167879,Correct,0
1574,0.7829983938099745,0.21700160619002545,Correct,0
1575,0.7308465832740864,0.2691534167259137,Correct,0
1576,0.79644569439247,0.20355430560753004,Correct,0
1577,0.7265157218876891,0.27348427811231085,Correct,0
1578,0.7266211943843821,0.27337880561561795,Correct,0
1579,0.8056410966913206,0.19435890330867947,Correct,0
1580,0.7311061441286082,0.2688938558713918,Correct,0
1581,0.7393863836198534,0.26061361638014646,Correct,0
1582,0.7299933604316843,0.2700066395683158,Correct,0
1583,0.7165774483839416,0.28342255161605856,Correct,0
1584,0.8061754318122745,0.19382456818772548,Correct,0
1585,0.7145181760491274,0.2854818239508727,Correct,0
1586,0.7634220818495849,0.23657791815041512,Correct,0
1587,0.7126885656213999,0.28731143437860013,Correct,0
1588,0.7110428555788058,0.28895714442119425,Correct,0
1589,0.7415806415118442,0.2584193584881557,Correct,0
1590,0.7839412857004866,0.2160587142995134,Correct,0
1591,0.7795788387510638,0.22042116124893624,Correct,0
1592,0.8329138904322968,0.16708610956770328,Correct,0
1593,0.7216134092346791,0.2783865907653209,Correct,0
1594,0.7888948526762577,0.21110514732374228,Correct,0
1595,0.7539648790102359,0.246035120989764,Correct,0
1596,0.7313829273455688,0.26861707265443124,Correct,0
1597,0.7822207620768621,0.21777923792313794,Correct,0
1598,0.7408460698692227,0.2591539301307772,Correct,0
1599,0.7244414933006864,0.2755585066993136,Correct,0
1600,0.7275678474561025,0.27243215254389747,Correct,0
1601,0.7521203457753295,0.24787965422467062,Correct,0
1602,0.7724851850766479,0.22751481492335218,Correct,0
1603,0.756395456326659,0.24360454367334095,Correct,0
