dataset,subdataset,sentence,flag,Bert,Distilbert,Roberta,Status,word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,The lack of AC and the fact that there are a million swarming bodies (although everyone is polite and no one is pushing) is a slight turn off.,explicit,True,True,True,Misclassified,31.0,1.0,3.7096774193548385,2.2171406809599463,0.8709677419354839,0.7741935483870968,0.4838709677419355,0.0967741935483871,0.25806451612903225,0.16129032258064516,0.06451612903225806,0.0,0.0,1.0,0.5806451612903226,0.03225806451612903,10.922857142857143,0.0,0.0967741935483871,-0.16666666666666666,0.16666666666666666,0.0047875442542135715,0.0034151580184698105,0.0031037903390824795,0.003845218336209655,0.008434037677943707,0.015085739083588123,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The new menu has a few creative items,they were smart enough to keep some of the old favorites (but they raised the prices), the staff is friendly most of the time, but I must agree with the person that wrote about their favorite words: No, can't, sorry..., boy, they won't bend the rules for anyone.",explicit,True,True,True,Misclassified,70.0,1.0,3.5142857142857142,1.8878775470493474,0.7714285714285715,0.6857142857142857,0.4142857142857143,0.22857142857142856,0.14285714285714285,0.12857142857142856,0.1,0.05714285714285714,0.07142857142857142,1.0,0.5142857142857142,0.05714285714285714,10.796818181818185,0.0,0.05714285714285714,0.16256493506493505,0.5897402597402598,0.0254527535289526,0.09483228623867035,0.0061576394364237785,0.3253679871559143,0.05497797578573227,0.030694954097270966,1.0,2.0,4.0,2.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The service was a bit slow and the portions are a bit small so if you are hungry and in a rush, this is not the place for you.",explicit,True,True,True,Misclassified,31.0,1.0,3.161290322580645,1.6480051321864262,0.7741935483870968,0.5806451612903226,0.6451612903225806,0.06451612903225806,0.1935483870967742,0.12903225806451613,0.0967741935483871,0.06451612903225806,0.06451612903225806,1.0,0.6451612903225806,0.03225806451612903,8.740689655172414,0.0,0.06451612903225806,-0.275,0.4,0.009759774431586266,0.0023446218110620975,0.008862687274813652,0.059258684515953064,0.04357094317674637,0.028956104069948196,0.0,0.0,0.0,1.0,0.0,0.0,0.950594961643219,28.0,0.0,0.0,0.0,1.0,0.9655172413793104,0.0,0.0,0.0,0.034482758620689655
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"The service was pretty poor all around, the food was well below average relative to the cost, and outside there is a crazy bum who harasses every customer who leaves the place.",explicit,True,True,True,Misclassified,35.0,1.0,4.142857142857143,2.0444050079998077,0.8571428571428571,0.7428571428571429,0.42857142857142855,0.08571428571428572,0.17142857142857143,0.14285714285714285,0.11428571428571428,0.08571428571428572,0.0,1.0,0.5142857142857142,0.02857142857142857,14.590000000000003,0.0,0.02857142857142857,-0.15,0.49166666666666664,0.11030833423137665,0.0006694014300592244,0.007391395978629589,0.01096816174685955,0.8429092764854431,0.0032431178260594606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,This place has the best pizza.,explicit,True,True,True,Misclassified,7.0,1.0,3.5714285714285716,1.2936264483053452,1.0,1.0,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,1.0,0.42857142857142855,0.14285714285714285,0.5166666666666693,0.0,0.0,1.0,0.3,0.01004097517579794,0.21694381535053253,0.0022900672629475594,0.006787108723074198,0.07262179255485535,0.043969180434942245,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"Two complaints- their appetizer selection stinks, it would be nice to get some mozzarella sticks on the menu.",explicit,True,True,True,Misclassified,20.0,1.0,4.6,2.956349099818897,1.0,1.0,0.35,0.15,0.3,0.1,0.1,0.0,0.1,1.0,0.5,0.05,9.785555555555558,0.0,0.1,0.0,0.75,0.02103756181895733,0.03222884237766266,0.003706870134919882,0.11056223511695862,0.4509755074977875,0.0071659209206700325,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,We always enjoy the pizza.,explicit,True,True,True,Misclassified,6.0,1.0,3.6666666666666665,1.7950549357115015,1.0,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,1.0,0.5,0.16666666666666666,5.240000000000002,0.0,0.0,0.4,0.5,0.0019299488049000502,0.9538522958755493,0.0003051005187444389,0.0032940683886408806,0.0029451395384967327,0.003442424116656184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,We came across this restaurant by accident while at a DUMBO art festival and thoroughly enjoyed our meal.,explicit,True,True,True,Misclassified,19.0,1.0,4.631578947368421,2.757010706043957,1.0,1.0,0.42105263157894735,0.05263157894736842,0.3157894736842105,0.10526315789473684,0.0,0.05263157894736842,0.10526315789473684,1.0,0.47368421052631576,0.05263157894736842,11.096666666666668,0.0,0.05263157894736842,0.5,0.7,0.0021921545267105103,0.9567042589187622,0.000952594040427357,0.0011023334227502346,0.00630551390349865,0.006742611061781645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,We ordered a glass of wine and were finished eating and paying before the wine came.,explicit,True,True,True,Misclassified,17.0,1.0,4.0588235294117645,1.9843679756980002,0.8823529411764706,0.7647058823529411,0.47058823529411764,0.058823529411764705,0.23529411764705882,0.29411764705882354,0.0,0.0,0.058823529411764705,1.0,0.47058823529411764,0.058823529411764705,6.137499999999999,0.0,0.17647058823529413,0.0,0.0,0.028026914224028587,0.053676873445510864,0.008371329866349697,0.010861702263355255,0.547944962978363,0.004712921101599932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"We went there, no one greeted us.",implicit,True,True,True,Misclassified,9.0,1.0,3.0,1.8856180831641267,1.0,1.0,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.2222222222222222,1.0,0.5555555555555556,0.1111111111111111,0.6257142857142846,0.0,0.1111111111111111,0.0,0.0,0.13398006558418274,0.002028602408245206,0.060023654252290726,0.29444435238838196,0.4175027012825012,0.04819555580615997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"You must try Odessa stew or Rabbit stew; salads-all good; and kompot is soo refreshing during the hot summer day (they make it the way my mom does, reminds me of home a lot).",explicit,True,True,True,Misclassified,40.0,1.0,3.525,2.179306082219751,0.925,0.85,0.35,0.175,0.25,0.2,0.075,0.0,0.125,1.0,0.40476190476190477,0.025,13.28764705882353,0.0,0.075,0.48333333333333334,0.8166666666666668,0.005232272204011679,0.7422009706497192,0.0009062240133062005,0.007454299367964268,0.011098688468337059,0.00652434304356575,1.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,i dont know what some people who rave about this hot dog are talking about.,explicit,True,True,True,Misclassified,16.0,1.0,3.8125,1.5090870584562046,0.9375,0.875,0.5,0.0625,0.1875,0.25,0.125,0.0,0.0,1.0,0.5294117647058824,0.0625,5.206666666666667,0.0,0.0625,0.25,0.8500000000000001,0.09367982298135757,0.09382408112287521,0.008183472789824009,0.024713540449738503,0.05201075226068497,0.6375289559364319,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,i have eaten here on a different occasion - the food is mediocre for the prices.,explicit,True,True,True,Misclassified,17.0,1.0,3.823529411764706,2.525989476892222,0.9411764705882353,0.8823529411764706,0.5294117647058824,0.11764705882352941,0.23529411764705882,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.0,1.0,0.5294117647058824,0.058823529411764705,9.140000000000004,0.0,0.058823529411764705,-0.25,0.8,0.0296389851719141,0.03649633377790451,0.001726715941913426,0.8739333152770996,0.032156143337488174,0.015550317242741585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,then she made a fuss about not being able to add 1 or 2 chairs on either end of the table for additional people.,explicit,True,True,True,Misclassified,25.0,1.0,3.56,2.0411761315476915,1.0,1.0,0.48,0.04,0.2,0.12,0.08,0.08,0.04,1.0,0.56,0.04,9.995000000000001,0.0,0.04,0.5,0.625,0.4449194371700287,0.006814057007431984,0.008618648163974285,0.04567016288638115,0.14767661690711975,0.12640886008739471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,And even more so unpleasant because it was so costly for such an unpleasant experience.,implicit,True,True,True,Misclassified,16.0,1.0,4.5625,2.9993488876754566,0.875,0.75,0.625,0.0625,0.0625,0.0625,0.25,0.25,0.0625,1.0,0.6875,0.0625,9.92666666666667,0.0,0.125,-0.19999999999999996,0.725,0.01796034723520279,0.002045709639787674,0.03936483711004257,0.2496984750032425,0.6629531383514404,0.003125071059912443,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"At $120 for two people, however, this in no way represents value, unless you're looking to pay by the hour for passive-aggressive torture.",implicit,True,True,True,Misclassified,29.0,1.0,4.0,3.434108828834034,0.896551724137931,0.8275862068965517,0.3448275862068966,0.2413793103448276,0.1724137931034483,0.13793103448275862,0.034482758620689655,0.034482758620689655,0.034482758620689655,1.0,0.45161290322580644,0.034482758620689655,11.849565217391305,0.0,0.10344827586206896,0.0,0.0,0.08177591860294342,0.0026304705534130335,0.006692038848996162,0.009074414148926735,0.4221750795841217,0.008448226377367973,0.0,0.0,0.0,2.0,0.0,0.0,0.9035964608192444,22.0,0.0,0.0,0.0,1.0,0.9565217391304348,0.0,0.0,0.0,0.043478260869565216
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Bukhara Grill, the tagline says it all.. ""INDIAN SPICE RAVE""",explicit,True,True,True,Misclassified,14.0,1.0,3.7857142857142856,1.8965597210502505,1.0,1.0,0.21428571428571427,0.35714285714285715,0.42857142857142855,0.14285714285714285,0.0,0.0,0.07142857142857142,1.0,0.21428571428571427,0.14285714285714285,1.7000000000000028,0.0,0.0,0.0,0.0,0.009024692699313164,0.004925642162561417,0.0016823949990794063,0.005408070050179958,0.004951910115778446,0.06369534879922867,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"But nonetheless--great spot, great food.",explicit,True,True,True,Misclassified,9.0,1.0,4.0,2.8674417556808756,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,0.0,1.0,0.1111111111111111,0.1111111111111111,2.879999999999999,0.0,0.0,0.8,0.75,0.004288113210350275,0.9404973387718201,0.0013791474048048258,0.008021833375096321,0.011597813107073307,0.011478896252810955,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Everything was going good until we got our meals.,implicit,True,True,True,Misclassified,10.0,1.0,4.1,2.3430749027719964,1.0,1.0,0.4,0.1,0.2,0.3,0.1,0.0,0.2,1.0,0.5,0.1,6.2755555555555596,0.0,0.2,0.7,0.6000000000000001,0.009444941766560078,0.6410413980484009,0.005248579196631908,0.011336946859955788,0.01062790211290121,0.006853364408016205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"For me dishes a little oily, but overall dining experience good.",implicit,True,True,True,Misclassified,13.0,1.0,4.153846153846154,2.6266724736867495,1.0,1.0,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,1.0,0.3076923076923077,0.07692307692307693,10.154545454545456,0.0,0.0,0.1708333333333333,0.3666666666666667,0.005866142921149731,0.37439271807670593,0.005114150233566761,0.07708454877138138,0.3261706233024597,0.006508004851639271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Going to Bark is always worth the train ride, and will make your tongue and belly very happy!",explicit,True,True,True,Misclassified,20.0,1.0,3.8,1.4352700094407322,0.95,0.9,0.4,0.1,0.2,0.15,0.05,0.15,0.05,1.0,0.5,0.05,6.507777777777779,0.0,0.05,0.65,0.55,0.002693982794880867,0.9360760450363159,0.0003860113210976124,0.00425248546525836,0.003625955432653427,0.007877030409872532,0.0,0.0,3.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Highly impressed from the decor to the food to the hospitality to the great night I had!,implicit,True,True,True,Misclassified,18.0,1.0,4.0,2.5385910352879693,0.7222222222222222,0.6111111111111112,0.5555555555555556,0.05555555555555555,0.2222222222222222,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,0.5555555555555556,0.05555555555555555,7.698823529411765,0.0,0.0,1.0,0.875,0.007683015428483486,0.02561681903898716,0.0018732553580775857,0.0017648309003561735,0.006594679784029722,0.9224711656570435,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I completely recommend Casa La Femme for any special occasion and to REALLY impress your date.,explicit,True,True,True,Misclassified,17.0,1.0,4.647058823529412,2.677601570997892,1.0,1.0,0.35294117647058826,0.058823529411764705,0.35294117647058826,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.11764705882352941,1.0,0.4117647058823529,0.058823529411764705,10.562500000000004,0.0,0.0,0.21904761904761907,0.3904761904761905,0.008868246339261532,0.6557251811027527,0.004417044576257467,0.0029808387625962496,0.005210008472204208,0.09655263274908066,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel.",explicit,True,True,True,Misclassified,47.0,1.0,3.425531914893617,2.2573254825318885,0.851063829787234,0.723404255319149,0.44680851063829785,0.1702127659574468,0.1276595744680851,0.1276595744680851,0.06382978723404255,0.06382978723404255,0.06382978723404255,1.0,0.48936170212765956,0.02127659574468085,15.05076923076923,0.0,0.02127659574468085,-0.6,0.95,0.003391688223928213,0.01189939770847559,0.0011528490576893091,0.009835516102612019,0.015386697836220264,0.05644381418824196,1.0,0.0,1.0,1.0,0.0,0.0,0.9016545414924622,40.0,1.0,0.0,0.0,0.0,0.975609756097561,0.024390243902439025,0.0,0.0,0.0
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"I was so stunned, and I left the dinner hungry and majorly disappointing.",implicit,True,True,True,Misclassified,15.0,1.0,4.066666666666666,3.172100600898752,0.8666666666666667,0.7333333333333333,0.4666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.2,0.06666666666666667,0.13333333333333333,1.0,0.4666666666666667,0.06666666666666667,7.633846153846157,0.0,0.0,-0.3,0.35,0.0052927094511687756,0.001092086429707706,0.003955548629164696,0.002454976085573435,0.003767024027183652,0.9723055362701416,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I was visiting New York City with a friend and we discovered this really warm and inviting restaurant.,explicit,True,True,True,Misclassified,19.0,1.0,4.473684210526316,2.740887698166639,0.9473684210526315,0.8947368421052632,0.42105263157894735,0.05263157894736842,0.2631578947368421,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.10526315789473684,1.0,0.47368421052631576,0.05263157894736842,9.785555555555558,0.0,0.0,0.36818181818181817,0.5272727272727272,0.0020421515218913555,0.9172824025154114,0.001355529180727899,0.002969184424728155,0.006463662255555391,0.01334195677191019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"If you go here, do it on his off-night.",implicit,True,True,True,Misclassified,11.0,1.0,2.8181818181818183,2.124240262826895,1.0,1.0,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.2727272727272727,1.0,0.6923076923076923,0.09090909090909091,-0.27999999999999936,0.0,0.18181818181818182,0.0,0.0,0.04749006778001785,0.006317345891147852,0.0327814556658268,0.017715342342853546,0.045713093131780624,0.006832074373960495,0.0,0.0,0.0,0.0,0.0,0.0,0.962914764881134,8.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.0,0.0,0.0,0.1111111111111111
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,More Williamsburg Garbage,implicit,True,True,True,Misclassified,3.0,1.0,7.666666666666667,3.2998316455372216,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,9.180000000000003,0.0,0.0,0.5,0.5,0.04418206214904785,0.004818067420274019,0.009103753603994846,0.14210110902786255,0.5463653802871704,0.017529789358377457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Pacifico is a great place to casually hang out.,explicit,True,True,True,Misclassified,10.0,1.0,3.9,2.4677925358506134,1.0,1.0,0.4,0.1,0.2,0.2,0.1,0.1,0.0,1.0,0.4,0.1,7.58666666666667,0.0,0.0,0.14999999999999997,0.8083333333333333,0.003516528522595763,0.7048292756080627,0.0038996930234134197,0.004683183040469885,0.01189990434795618,0.013072323985397816,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"The food was excellent as well as service, however, I left The Four Seasons very dissappointed.",explicit,True,True,True,Misclassified,19.0,1.0,4.2105263157894735,3.0707267675399623,0.8421052631578947,0.6842105263157895,0.3684210526315789,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.05263157894736842,0.21052631578947367,0.05263157894736842,1.0,0.5263157894736842,0.05263157894736842,10.562500000000004,0.0,0.10526315789473684,0.39999999999999997,0.43333333333333335,0.003998518455773592,0.014210730791091919,0.0007996605709195137,0.8481744527816772,0.018317168578505516,0.019203240051865578,1.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The place is beautiful!,explicit,True,True,True,Misclassified,5.0,1.0,4.0,2.8284271247461903,1.0,1.0,0.4,0.2,0.2,0.2,0.2,0.0,0.0,1.0,0.4,0.2,3.6700000000000017,0.0,0.0,1.0,1.0,0.0034391828812658787,0.9307325482368469,0.0017245019553229213,0.0022663427516818047,0.0037325199227780104,0.04392854496836662,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,There is something about their atmosphere that makes me come back nearly every week.,explicit,True,True,True,Misclassified,15.0,1.0,4.733333333333333,2.2939534045447,1.0,1.0,0.4,0.06666666666666667,0.2,0.2,0.0,0.13333333333333333,0.13333333333333333,1.0,0.6,0.06666666666666667,7.570000000000004,0.0,0.06666666666666667,0.05,0.2,0.008742805570363998,0.06778255850076675,0.00873616337776184,0.006039552390575409,0.020813364535570145,0.06399393826723099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"This is one of my favorite spot, very relaxing the food is great all the times , celebrated my engagement and my wedding here , it was very well organized .",implicit,True,True,True,Misclassified,32.0,1.0,3.9375,2.560975156068485,0.78125,0.625,0.5,0.125,0.15625,0.1875,0.0625,0.125,0.125,1.0,0.5625,0.03125,13.030000000000005,0.0,0.0625,0.41000000000000003,0.6199999999999999,0.0009268981521017849,0.9873331785202026,0.00024750494048930705,0.0027114490512758493,0.000720171956345439,0.003201272338628769,0.0,0.0,3.0,1.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,This place has ruined me for neighborhood sushi.,explicit,True,True,True,Misclassified,9.0,1.0,4.555555555555555,3.0225490019412096,1.0,1.0,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.0,0.0,0.1111111111111111,1.0,0.4444444444444444,0.1111111111111111,5.230000000000004,0.0,0.0,0.0,0.0,0.050985708832740784,0.0009934812551364303,0.0037453314289450645,0.05875147134065628,0.8578284978866577,0.0024835383519530296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,This place survives on reputation alone.,explicit,True,True,True,Misclassified,7.0,1.0,5.0,2.9277002188455996,1.0,1.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,1.0,0.42857142857142855,0.14285714285714285,8.383333333333333,0.0,0.0,0.0,0.0,0.008454992435872555,0.1664542853832245,0.002337974961847067,0.007215913850814104,0.0421619676053524,0.008929336443543434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Very, very nice",implicit,True,True,True,Misclassified,4.0,1.0,3.25,1.299038105676658,1.0,1.0,0.5,0.25,0.0,0.0,0.25,0.5,0.0,1.0,0.5,0.0,5.246666666666666,0.0,0.0,0.78,1.0,0.002979428041726351,0.7743659615516663,0.0014912569895386696,0.011323169805109501,0.010282055474817753,0.02467361092567444,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Wish NY had more of these kind of places: intimate, superb food, homey, top notch all the way around, certainly worth the wait.",implicit,True,True,True,Misclassified,29.0,1.0,3.6206896551724137,2.0747046836539758,0.8275862068965517,0.7241379310344828,0.27586206896551724,0.20689655172413793,0.3448275862068966,0.034482758620689655,0.10344827586206896,0.034482758620689655,0.0,1.0,0.3448275862068966,0.034482758620689655,9.284347826086957,0.0,0.0,0.5166666666666666,0.6,0.0021088309586048126,0.19125187397003174,0.0037471510004252195,0.015615308657288551,0.02567901648581028,0.029380064457654953,2.0,2.0,3.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"never swaying, never a bad meal, never bad service...",implicit,True,True,True,Misclassified,12.0,1.0,3.75,2.0463381929681126,0.6666666666666666,0.4166666666666667,0.08333333333333333,0.4166666666666667,0.25,0.0,0.16666666666666666,0.25,0.0,1.0,0.3333333333333333,0.25,6.2755555555555596,0.0,0.0,0.3499999999999999,0.6666666666666666,0.15210352838039398,0.040000367909669876,0.025943996384739876,0.03718559071421623,0.2505514919757843,0.00418655714020133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,not only is the food,implicit,True,True,True,Misclassified,5.0,1.0,3.2,0.7483314773547882,1.0,1.0,0.8,0.0,0.2,0.2,0.0,0.4,0.0,1.0,0.8,0.0,0.5199999999999996,0.0,0.0,0.0,1.0,0.02328580431640148,0.008348002098500729,0.0063566179014742374,0.05212244763970375,0.043534718453884125,0.2001228779554367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,FOOD#QUALITY_FOOD#QUALITY,– The pepperoni's cut real thick--Yum.,explicit,True,True,True,Misclassified,10.0,1.0,3.3,2.238302928559939,1.0,1.0,0.1,0.4,0.4,0.0,0.1,0.0,0.0,1.0,0.2,0.1,5.240000000000002,0.0,0.0,0.2,0.30000000000000004,0.019683467224240303,0.02900216169655323,0.004639253951609135,0.022660238668322563,0.5682973265647888,0.032567039132118225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
